artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Norman Greenbaum,Spirit In The Sky,Spirit In The Sky,7fqhrLJzKHJ0RW32N0y2Gp,0.537,0.606,2,-7.048,1,0.0347,0.00559,0.11,0.582,128.73,242893,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Johnny Maestro & Brooklyn Bridge,The Worst That Could Happen,Hooked on a Feeling,23LEAN1OErucG7zBw8OEnu,0.541,0.664,8,-11.068,1,0.111,0.0,0.318,0.92,118.296,168494,4,Mako,Awesome Mix Vol 1 & 2,Spencer
The Runaways,The Runaways - The Mercury Albums Anthology,Cherry Bomb,35fqvg4rE0pzPeUj42nqQT,0.501,0.813,11,-8.192,1,0.0638,4.75e-05,0.131,0.495,136.59,138707,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Various Artists,Boogie Nights #2 (More Music From The Original Motion Picture),Fooled Around And Fell In Love,6BJTagJUFeUxHpVWxTmatw,0.634,0.796,10,-6.374,1,0.031,0.0309,0.155,0.565,113.475,274333,3,Mako,Awesome Mix Vol 1 & 2,Spencer
Rupert Holmes,Escape...The Best Of,Escape (The Pina Colada Song),5I9zIwGB6f0edpjO5oX2b9,0.824,0.739,0,-7.198,1,0.0602,1.43e-06,0.0866,0.954,139.344,275293,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Raspberries,Raspberries,Go All The Way,75GQIYnRaBg7ndHxhfYuQy,0.305,0.849,9,-4.892,1,0.0999,0.000134,0.0995,0.555,134.287,205347,4,Mako,Awesome Mix Vol 1 & 2,Spencer
10cc,Tenology,I'm Not In Love,5Ws2EQtBiwpAcBYYSB14ns,0.385,0.622,4,-13.139,1,0.0569,0.00475,0.126,0.162,133.525,367240,4,Mako,Awesome Mix Vol 1 & 2,Spencer
The Jackson 5,The Ultimate Collection: Jackson 5,I Want You Back,5LN9F6c1Okx7Yrwd6GO8tu,0.672,0.592,8,-8.175,1,0.0338,0.00393,0.159,0.927,98.201,179960,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Various Artists,Shining '70s (Best Of '70s Easy Rock),O-O-H Child,3GNNIvSOLX4jE8pyqkCrWQ,0.511,0.66,10,-9.052,0,0.0385,8.31e-06,0.606,0.709,88.816,195733,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Electric Light Orchestra,Out of the Blue,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,0.388,0.338,10,-10.054,1,0.0329,3.73e-06,0.248,0.478,177.765,303373,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Sweet,Action! The Ultimate Story,Fox on the Run - Single Version,23QyZNbiKujRQjE4omMvRi,0.488,0.753,9,-6.971,1,0.0369,0.0,0.0677,0.698,127.522,201093,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Fleetwood Mac,Rumours (Super Deluxe),The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,0.545,0.67,9,-8.81,1,0.0496,0.000822,0.0451,0.481,151.553,270213,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Various Artists,Move On Up: The Very Best Of Northern Soul,Ain't No Mountain High Enough,7hsrYhBc1EdCiR1xznVEhd,0.603,0.785,11,-5.078,0,0.0316,0.000226,0.09,0.81,129.204,147400,4,Mako,Awesome Mix Vol 1 & 2,Spencer
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),Moonage Daydream - 2012 Remaster,6mib3N4E8PZHAGQ3xy7bho,0.56,0.605,11,-11.209,0,0.0348,0.000162,0.0585,0.756,144.478,279693,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Aliotta Haynes Jeremiah,Lake Shore Drive,Lake Shore Drive,46MX86XQqYCZRvwPpeq4Gi,0.434,0.885,4,-7.367,1,0.0396,0.0,0.0811,0.843,93.999,235173,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Glen Campbell,Southern Nights,Southern Nights,7kv7zBjMtVf0eIJle2VZxn,0.697,0.813,11,-8.89,0,0.0315,0.0232,0.583,0.85,95.301,180027,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Looking Glass,Looking Glass,Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA,0.716,0.625,1,-11.369,0,0.0601,1.97e-05,0.134,0.826,125.276,186827,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Cheap Trick,Heaven Tonight,Surrender,2ccUQnjjNWT0rsNnsBpsCA,0.524,0.955,0,-7.081,1,0.0411,8.77e-06,0.659,0.869,133.849,253733,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Various Artists,Can't Hardly Wait,Flashlight,6VSm4HuSiOGWjbt6zpPnvh,0.749,0.802,7,-6.159,0,0.0471,0.0499,0.611,0.826,106.077,267800,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Silver,Silver,Wham Bam Shang-A-Lang,3qrEG6rQ9Qm72MNWeUKKiU,0.65,0.759,1,-4.932,1,0.0355,0.0,0.155,0.943,121.454,212840,4,Mako,Awesome Mix Vol 1 & 2,Spencer
George Harrison,All Things Must Pass (Remastered),My Sweet Lord,1chu8wc9zbNqTQ2ahROys1,0.537,0.685,1,-8.935,0,0.0333,0.0,0.0839,0.542,120.965,281227,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Jay & The Americans,Come A Little Bit Closer: The Best Of Jay & The Americans,Come A Little Bit Closer,252YuUdUaC5OojaBU0H1CP,0.636,0.684,3,-9.302,1,0.057,0.0015,0.534,0.881,132.509,166667,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Yusuf / Cat Stevens,Tea For The Tillerman (Remastered),Father And Son,2tbdjsdJ9xtyunKnZBkGxF,0.497,0.343,7,-11.482,1,0.0369,3.13e-05,0.099,0.407,136.118,221000,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Sam Cooke,The Man Who Invented Soul,Bring It On Home to Me,0WVTQp3SOCuMr08jh1jweV,0.523,0.402,0,-8.233,1,0.0305,0.0,0.432,0.675,70.863,162533,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Redbone,Come and Get Your Love,Come and Get Your Love - Single Version,7GVUmCP00eSsqc4tzj1sDD,0.731,0.804,11,-7.621,0,0.0473,0.00028,0.0685,0.957,107.383,205933,4,Mako,Awesome Mix Vol 1 & 2,Spencer
The Spinners,Happiness Is Being With the Spinners,The Rubberband Man,5XVb0qfmmkmmsyy7j8oObk,0.821,0.611,10,-9.795,1,0.0555,0.000152,0.0943,0.96,97.264,444133,4,Mako,Awesome Mix Vol 1 & 2,Spencer
Traffic,Mr. Fantasy,Dear Mr. Fantasy,5CGpPUcUahMuLzkNK9ZgPP,0.24,0.615,2,-14.117,1,0.0677,0.0125,0.0801,0.768,166.657,334000,4,Mako,Awesome Mix Vol 1 & 2,Spencer
The Kinks,Everybody's in Show-Biz,Supersonic Rocket Ship,7DTfOX4SIuMMt33sSVvLRr,0.622,0.43,7,-15.587,1,0.0434,0.0217,0.118,0.882,148.219,210067,4,Mako,Awesome Mix Vol 1 & 2,Spencer
