artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Kordhell,Murder In My Mind,Murder In My Mind,6qyS9qBy0mEk3qYaH8mPss,0.712,0.972,10,-0.514,1,0.112,7.06e-05,0.128,0.568,119.966,145000,4,Spotify,phonk,Public 7
TWISTED,WORTH NOTHING,WORTH NOTHING,5Zlb01Jcn0Ld49zazzZJSB,0.604,0.601,2,-7.887,0,0.0628,0.000579,0.168,0.156,139.88,164629,4,Spotify,phonk,Public 7
g3ox_em,GigaChad Theme (Phonk House Version),GigaChad Theme - Phonk House Version,7mLWNwcvwRdEviz6SfYp8A,0.588,0.496,9,-5.947,1,0.0417,0.936,0.186,0.582,128.001,146274,4,Spotify,phonk,Public 7
INTERWORLD,METAMORPHOSIS,METAMORPHOSIS,2ksyzVfU0WJoBpu8otr4pz,0.593,0.641,7,-12.727,0,0.0992,0.901,0.122,0.147,175.014,142839,4,Spotify,phonk,Public 7
KSLV Noh,Scrapyard,Scrapyard,4uvPRByRYtH1AjhhqG6emD,0.752,0.774,7,-3.058,1,0.243,0.061,0.396,0.563,114.99,127310,4,Spotify,phonk,Public 7
Dxrk ダーク,RAVE,RAVE,01kfSdF9zfcDLri5sSWEoL,0.716,0.748,8,-6.06,1,0.0356,0.849,0.114,0.338,119.918,169245,4,Spotify,phonk,Public 7
ONIMXRU,SHADOW,SHADOW,0wGbyS1tExQSwOYu6UceyE,0.721,0.692,7,-2.927,1,0.0414,0.275,0.104,0.531,120.005,162042,4,Spotify,phonk,Public 7
MoonDeity,NEON BLADE,NEON BLADE,0iUrxveyNUBfj0cqjYEijt,0.548,0.996,7,-2.169,1,0.112,0.92,0.595,0.893,94.999,265263,4,Spotify,phonk,Public 7
Hensonn,Sahara,Sahara,6nqdgUTiWt4JbABDurkxMI,0.615,0.521,2,-9.488,1,0.0318,0.772,0.11,0.045,115.016,171385,4,Spotify,phonk,Public 7
MUPP,vendetta!,vendetta!,5Sk39LuvdwuvL84jD01Dum,0.706,0.91,1,-3.527,1,0.146,2e-06,0.11,0.667,126.007,107045,4,Spotify,phonk,Public 7
HIDEOUS MORBID,NEW ERA,NEW ERA,1IjGb3x3n6mzEllLf1qLsT,0.621,0.919,7,-2.055,0,0.168,0.178,0.273,0.125,123.879,154839,4,Spotify,phonk,Public 7
Kordhell,Phonkageddon,Live Another Day,34lfu3S4fIcKZRNXzbdbo7,0.822,0.981,9,-1.321,1,0.109,0.748,0.0938,0.404,115.005,133565,4,Spotify,phonk,Public 7
Xantesha,SUNRISE (Slowed + Reverb),SUNRISE (Slowed + Reverb),0G17UriYHMjXnZE2OJJSMR,0.74,0.934,10,-8.178,1,0.0384,0.831,0.198,0.261,119.693,138857,4,Spotify,phonk,Public 7
Isolate.exe,Crystals,Crystals,2BH3j05ZXWr5PR30sW079d,0.692,0.729,11,-10.435,1,0.0554,0.656,0.0939,0.13,100.015,139200,4,Spotify,phonk,Public 7
PLAYAMANE,MIDNIGHT,MIDNIGHT,2WzAAerBvZvvFXgUpSwHZ9,0.633,0.433,1,-8.833,1,0.229,0.28,0.145,0.373,122.088,121972,4,Spotify,phonk,Public 7
Aega,BLAST EM',BLAST EM',6EhLg6CkMso3gmN6XbA1zH,0.655,0.808,9,-6.11,1,0.0419,0.804,0.105,0.215,127.984,127500,4,Spotify,phonk,Public 7
DVRST,SHE IS HYPERACTIVE,SHE IS HYPERACTIVE,4cx8mRVCvqGM5XiktQedCJ,0.613,0.835,6,-4.651,1,0.112,0.0237,0.164,0.426,174.022,137931,4,Spotify,phonk,Public 7
Funk Tribu,The Midnight Club GT,Phonky Tribu,7aIb17DMLcOhLJIc9vF6Aa,0.731,0.873,11,-7.746,0,0.0518,0.851,0.1,0.671,159.984,286145,4,Spotify,phonk,Public 7
KUTE,AVOID ME,AVOID ME,5FX30idriKlEIRYTxpNf65,0.656,0.964,6,-2.087,0,0.0964,0.813,0.78,0.965,114.007,105789,4,Spotify,phonk,Public 7
Kordhell,9 In My Hand (Fast and Furious: Drift Tape/Phonk Vol 1),9 In My Hand - Fast and Furious: Drift Tape/Phonk Vol 1,5z5UZgDSVbH9VDswlmtBSO,0.712,0.96,2,-2.181,1,0.321,0.752,0.707,0.807,120.056,86461,4,Spotify,phonk,Public 7
MoonDeity,WAKE UP!,WAKE UP!,4B8gtpBuEtU9XUizl6BK2W,0.676,0.617,0,-4.626,1,0.0414,0.636,0.227,0.718,124.978,142940,4,Spotify,phonk,Public 7
