artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Rebelution,Bright Side of Life,Lazy Afternoon,5JmJVj3qLsCnBsQ8IC9XLf,0.775,0.678,7,-6.915,1,0.0351,0.0105,0.125,0.93,147.847,210347,4,Spotify,Settle Down Easy Radio,Eliza
The Holdup,Leaves in the Pool,Imperfections,6wtgl4qTSjat2pZTTjdrNu,0.693,0.594,5,-8.342,0,0.0647,5.85e-05,0.113,0.818,165.995,216805,4,Spotify,Settle Down Easy Radio,Eliza
Dirty Heads,Dirty Heads,Oxygen,3YbtjYddK11NTDdUpC4nGp,0.68,0.878,8,-3.923,0,0.0554,0.0,0.137,0.769,169.987,225395,4,Spotify,Settle Down Easy Radio,Eliza
Stick Figure,World on Fire,Shine,1QhrlNjzqmqEFW5T5yMFhw,0.77,0.672,11,-5.998,0,0.0539,0.0432,0.115,0.442,169.974,269500,4,Spotify,Settle Down Easy Radio,Eliza
Giant Panda Guerilla Dub Squad,Make It Better,Really True,5hEqEUnsxJKB8cGA1lh5r8,0.798,0.4,1,-9.519,1,0.0428,0.00059,0.122,0.801,129.688,245502,4,Spotify,Settle Down Easy Radio,Eliza
Rebelution,Free Rein,Settle Down Easy,1TtJB7TqB6uhA5dEh0sqFW,0.731,0.718,5,-6.177,1,0.0573,4.11e-06,0.188,0.85,77.51,236976,4,Spotify,Settle Down Easy Radio,Eliza
Bumpin Uglies,Keep your suitcase packed.,Florida Showers,5VFRrUgFhM5SoxVvg7iRmT,0.674,0.574,6,-9.087,1,0.051,8.9e-05,0.161,0.498,146.925,245313,4,Spotify,Settle Down Easy Radio,Eliza
The Holdup,Leaves in the Pool,Almost Famous,4Ex8M6yVtpW5nomMg9RtZo,0.761,0.688,11,-8.82,0,0.0478,6.28e-05,0.0653,0.666,83.016,208427,4,Spotify,Settle Down Easy Radio,Eliza
Tribal Seeds,Representing,Rock the Night,6catnSSJp5vqOU81ibUB66,0.812,0.754,11,-5.617,1,0.0629,2.49e-06,0.0438,0.848,99.014,297657,4,Spotify,Settle Down Easy Radio,Eliza
Stick Figure,World on Fire,All for You,0nEUaCsD5tDZjbY7tMAaea,0.74,0.618,7,-8.148,1,0.0774,0.483,0.127,0.383,168.031,266481,4,Spotify,Settle Down Easy Radio,Eliza
