artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Macklemore & Ryan Lewis,This Unruly Mess I've Made,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",5pfJsMwoRYKampPay8amX0,0.828,0.609,1,-4.402,1,0.0694,1.21e-06,0.291,0.707,109.725,292593,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
B.E.R.,The Night Begins to Shine,The Night Begins to Shine,3eX2JOSwcPjVEe2zbVZ2GH,0.618,0.648,2,-7.098,1,0.0287,0.0668,0.171,0.346,129.917,210510,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Cashmere Cat,Trust Nobody,Trust Nobody,2RlcBZiskvuupu6pG8bsNe,0.592,0.652,7,-7.209,0,0.164,0.0,0.117,0.726,78.488,218987,5,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Kanye West,The Life Of Pablo,Fade,1CJnWD3xbUiP3gEJwuVSsO,0.743,0.77,9,-5.738,0,0.0989,0.0,0.314,0.308,105.93,193748,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Black Eyed Peas,Monkey Business,Don't Phunk With My Heart,3BnvVIFwQXXMGjkW4rWRJj,0.69,0.928,5,-2.76,0,0.061,0.0,0.547,0.604,130.889,239773,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],Rock That Body,52ZiapOPlSsnOW38efJZeK,0.715,0.907,7,-6.025,0,0.0993,8.39e-05,0.426,0.841,124.992,268840,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Black Eyed Peas,Monkey Business,My Humps,2WNVqZq1ujhMDlOAqBFkVv,0.802,0.682,1,-5.924,0,0.222,1.39e-05,0.109,0.586,123.95,326960,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
The Weeknd,Starboy,I Feel It Coming,4RepvCWqsP6zBuzvwYibAS,0.769,0.813,0,-5.9,0,0.143,0.0,0.0952,0.567,92.985,269187,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Digital Farm Animals,Millionaire (feat. Nelly),Millionaire (feat. Nelly),4eZDxVUfm37N7ncCi0t94Y,0.599,0.842,5,-5.712,1,0.143,0.0,0.0889,0.428,100.053,185250,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
DNCE,SWAAY,Toothbrush,38510fWvtOkrFjg2EDkJtT,0.495,0.777,7,-5.764,1,0.177,0.0,0.425,0.812,104.458,231813,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
MÖWE,Lovers Friends,Lovers Friends,23GHwhFGMi2mNTD4CtyOCA,0.752,0.725,10,-6.491,1,0.0825,3.44e-05,0.104,0.861,100.017,225906,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Panic! At The Disco,Pretty. Odd.,Nine in the Afternoon,59kTVUKhpcFw9zMLPSbFvH,0.249,0.804,10,-3.233,1,0.0502,0.0,0.262,0.389,155.066,192893,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),Post to Be (feat. Chris Brown & Jhene Aiko),6p5abLu89ZSSpRQnbK9Wqs,0.733,0.676,10,-5.655,0,0.0432,0.0,0.208,0.701,97.448,226581,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Coldplay,A Head Full of Dreams,Hymn for the Weekend,3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0,0.0377,6.92e-06,0.325,0.412,90.027,258267,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
Coldplay,A Head Full of Dreams,Adventure of a Lifetime,69uxyAqqPIsUyTO8txoP2M,0.638,0.924,7,-3.887,1,0.036,0.000175,0.149,0.53,111.995,263787,4,Edith Carolina Gomez Sanchez,Feel Good,Edith Gomez
