artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Dylan Sinclair,No Longer in the Suburbs (Deluxe),Open - Remix,0YPi0MjhQKT0Ey68g0r3ai,0.728,0.682,8,-4.906,0,0.334,0,0.156,0.579,124.144,208000,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
Reggie Becton,Call,Call,7hn0tcCa9akW2BYWTedLer,0.681,0.626,11,-8.631,0,0.181,3.05e-06,0.0987,0.194,87.861,176702,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
Paulade,As Days Go By,As Days Go By,2RBt0qVLDmXc5kpDluo3Ge,0.608,0.459,4,-12.453,0,0.0447,0.000327,0.082,0.461,124.056,222655,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
Zeina,Give Me Time,Give Me Time,2Dc1QaoJm4RXo4QZXKGIK6,0.66,0.648,10,-6.339,0,0.0854,0,0.164,0.309,145.909,154702,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
Yaya Bey,Remember Your North Star,reprise,2k53CUO1l6n9IdwYerskQ4,0.622,0.427,8,-8.94,1,0.0987,0.391,0.111,0.621,80.047,265612,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
Thee Sacred Souls,Thee Sacred Souls,Can I Call You Rose?,7wnj1zRcZVlPNJ58shwl7h,0.302,0.4,0,-8.212,0,0.0364,0.000621,0.172,0.421,180.852,190547,3,Spotify,Fresh Finds R&B: Best of 2022,Public J
Secily,without you,without you,25mOPkAn5kz8vqi6Oh6rLV,0.32,0.226,6,-15.386,1,0.0367,0.000199,0.11,0.266,118.917,176065,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
St. Panther,So Bad,So Bad,0PBfcu5ehGtLsECI40GWEg,0.582,0.409,0,-10.421,0,0.104,0.00129,0.112,0.264,116.999,213382,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
Mack Keane,Open Up,Open Up,1ilf4UU6fYvaEZRqL3FmAq,0.478,0.644,3,-6.885,0,0.0458,0.00507,0.162,0.571,124.11,218519,3,Spotify,Fresh Finds R&B: Best of 2022,Public J
Savannah Ré,Last One,Last One,4BMhlUG6LpQhcpvRuvfQRM,0.529,0.435,5,-8.728,1,0.102,0,0.144,0.532,63.981,181823,4,Spotify,Fresh Finds R&B: Best of 2022,Public J
