artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Nelly,Country Grammar,Ride Wit Me,3Gf5nttwcX9aaSQXRWidEZ,0.85,0.7,7,-6.49,1,0.0478,1.8e-06,0.244,0.722,101.875,291782,4,Dominic Nguyen,It’s lit,Dominic Nguyen
T-Pain,Epiphany (Expanded Edition),Buy U a Drank (Shawty Snappin') (feat. Yung Joc),1tkMs9wDPknQ3ZHcKDw1ES,0.693,0.549,1,-8.141,1,0.119,0.0,0.0677,0.605,80.028,227960,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Drake,Views,One Dance,1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.0018,0.329,0.37,103.967,173987,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Drake,Scorpion,God's Plan,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,8.29e-05,0.552,0.357,77.169,198973,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Miguel,War & Leisure,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,0.674,0.506,6,-10.532,1,0.0434,0.0,0.0866,0.183,145.965,259333,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Miguel,Rogue Waves,waves (feat. Travis Scott) - Remix,50S4mpD9sR0ITKEfC0O2cb,0.628,0.844,11,-2.825,0,0.0744,0.0,0.108,0.367,115.091,200839,4,Dominic Nguyen,It’s lit,Dominic Nguyen
The-Dream,Love/Hate,Shawty Is Da Shit,5RC9YDHON0nXKmcQrL6WV6,0.785,0.479,7,-4.956,0,0.044,0.0,0.0937,0.364,75.889,262773,4,Dominic Nguyen,It’s lit,Dominic Nguyen
The-Dream,Love Vs Money,Rockin' That Shit,3RBGG1be9aBaSvjnw6ABkh,0.672,0.62,8,-4.865,1,0.0422,0.0,0.362,0.627,78.005,221920,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Ty Dolla $ign,Beach House 3 (Deluxe Edition),Love U Better (feat. Lil Wayne & The-Dream),13kIiNgXiBHbbG9gWitSqO,0.645,0.541,10,-6.312,0,0.0385,0.0,0.325,0.411,95.061,181880,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Mariah Carey,Daydream,Fantasy,6xkryXuiZU360Lngd4sx13,0.669,0.727,7,-7.588,1,0.0353,0.0,0.123,0.807,102.322,243493,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,Birds In The Trap Sing McKnight,goosebumps,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0,0.149,0.43,130.049,243837,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,5.83e-06,0.21,0.0605,76.469,175721,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,ASTROWORLD,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.0,0.124,0.446,155.008,312820,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,Birds In The Trap Sing McKnight,way back,2Zy7XVdxyZQB8xp5xbpJdl,0.396,0.554,0,-5.048,1,0.0488,0.0,0.612,0.17,117.384,272501,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,Birds In The Trap Sing McKnight,pick up the phone,20dP2DaMHIAmwWAbp7peSr,0.711,0.739,7,-3.804,0,0.129,0.0,0.226,0.43,136.919,252256,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,ASTROWORLD,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,0,-5.948,0,0.0367,0.0,0.375,0.252,148.054,145588,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,ASTROWORLD,WAKE UP,20MuVazoNMv6xjKPnRFOxG,0.741,0.645,11,-5.116,0,0.0963,0.0,0.163,0.488,149.07,231964,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,ASTROWORLD,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,0,-6.571,1,0.0409,3.4e-06,0.116,0.144,128.047,150043,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Kanye West,The Life Of Pablo,Waves,3nAq2hCr1oWsIU54tS98pL,0.557,0.586,10,-4.57,1,0.0382,7.33e-06,0.339,0.0681,96.091,181573,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Machine Gun Kelly,Tickets To My Downfall,forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,1,-4.845,1,0.0744,0.0086,0.194,0.522,99.975,171621,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Machine Gun Kelly,Tickets To My Downfall,bloody valentine,6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,2,-4.212,1,0.0766,0.0,0.148,0.506,160.057,205159,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Kanye West,Graduation,Stronger,4fzsfWzRhPawzqhX8Qt9F3,0.617,0.717,10,-7.858,0,0.153,0.0,0.408,0.49,103.992,311867,4,Dominic Nguyen,It’s lit,Dominic Nguyen
the15th,A9PARITIONS -,9 Milli (R U Down),0POmQnPsDrLB3oi5ACEils,0.671,0.595,0,-6.785,0,0.237,0.0,0.357,0.453,88.003,248732,4,Dominic Nguyen,It’s lit,Dominic Nguyen
The Kid LAROI,F*CK LOVE 3: OVER YOU,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,0.591,0.764,1,-5.484,1,0.0483,0.0,0.103,0.478,169.928,141806,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Justin Bieber,Justice,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.119,0.0,0.42,0.464,90.03,198082,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Jaden,BYE,BYE,3OUyyDN7EZrL7i0Sbi5SVd,0.635,0.51,0,-6.348,1,0.0344,0.0127,0.162,0.334,119.986,296048,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Nelly,Nellyville,Dilemma,0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2,-8.074,0,0.14,0.000164,0.198,0.607,168.189,289160,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Drake,So Far Gone,Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,0.395,0.922,1,-2.176,1,0.375,0.0,0.134,0.558,162.361,257690,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Kanye West,The Life Of Pablo,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,0.724,0.573,7,-4.113,1,0.0549,0.0,0.538,0.438,113.088,135920,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Mac Miller,GO:OD AM,Weekend (feat. Miguel),6GnhWMhgJb7uyiiPEiEkDA,0.843,0.435,8,-8.442,1,0.178,0.0,0.147,0.19,120.058,208080,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Soulja Boy,iSouljaBoyTellem,Kiss Me Thru The Phone,2q4rjDy9WhaN3o9MvDbO21,0.758,0.712,7,-3.781,1,0.112,0.0,0.0677,0.795,149.998,193387,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Childish Gambino,Because the Internet,3005,2ZltjIqztEpZtafc8w0I9t,0.472,0.448,6,-7.272,0,0.326,0.0,0.0914,0.636,166.077,234215,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Kanye West,808s & Heartbreak,Heartless,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0,0.248,0.654,87.999,211000,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Joey Bada$$,ALL-AMERIKKKAN BADA$$,DEVASTATED,4PnNzWe1LJoAMD5j5RHpI0,0.812,0.628,10,-6.164,0,0.0682,0.0,0.254,0.485,123.004,207059,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,Rodeo (Expanded Edition),Antidote,1wHZx0LgzFHyeIZkUydNXq,0.713,0.526,1,-5.046,1,0.032,0.000148,0.124,0.131,131.05,262693,4,Dominic Nguyen,It’s lit,Dominic Nguyen
Travis Scott,Birds In The Trap Sing McKnight,through the late night,1Ci4wASMY4xtKVMeHA6Sd5,0.744,0.589,5,-1.218,0,0.0359,0.0,0.119,0.242,127.051,286236,4,Dominic Nguyen,It’s lit,Dominic Nguyen
2 Chainz,Pretty Girls Like Trap Music,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,0.822,0.502,7,-7.38,1,0.148,0.000887,0.114,0.525,73.003,210200,4,Dominic Nguyen,It’s lit,Dominic Nguyen
