artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Mount Kimbie,Crooks & Lovers,Carbonated,5d3qZ4xZv0inQK292Mmnhh,0.553,0.328,4,-13.52,0,0.0812,0.894,0.0906,0.785,135.001,258504,4,Agustina Maccio,🌊,Agustina Maccio
Mount Kimbie,Love What Survives,Marilyn,5jJPcImQkogKdwsVS36zH7,0.271,0.486,0,-11.956,0,0.0407,0.156,0.0894,0.31,179.826,246704,3,Agustina Maccio,🌊,Agustina Maccio
Khalid,Talk,Talk,0rTV5WefWd1J3OwIheTzxM,0.9,0.4,0,-8.443,1,0.124,0.0,0.0876,0.338,136.001,197487,4,Agustina Maccio,🌊,Agustina Maccio
Disclosure,Settle (Special Edition),You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ,0.593,0.392,10,-6.872,0,0.0257,0.000114,0.131,0.25,75.065,282813,4,Agustina Maccio,🌊,Agustina Maccio
Disclosure,Moonlight,Where Angels Fear To Tread,1ZqeykOaDmjkldzs7XGR4b,0.679,0.735,2,-6.218,0,0.136,0.602,0.148,0.603,107.998,225907,4,Agustina Maccio,🌊,Agustina Maccio
Various Artists,We out Here,Abusey Junction,6Mvb8vVYbBlYn7lkTciTd6,0.72,0.346,8,-12.008,0,0.0605,0.938,0.112,0.383,83.752,429093,4,Agustina Maccio,🌊,Agustina Maccio
Various Artists,Sofie's SOS Tape,Abeja,4zwHUFfiBp8qLlSfh4POmu,0.797,0.67,5,-6.216,0,0.167,0.913,0.124,0.748,159.891,219150,4,Agustina Maccio,🌊,Agustina Maccio
Mndsgn,Yawn Zen,Camelblues,6AQobWDXD64OnrlmIeZaja,0.594,0.304,9,-15.353,0,0.029,0.198,0.0933,0.13,79.994,152985,4,Agustina Maccio,🌊,Agustina Maccio
Mndsgn,Yawn Zen,Homewards,2YdgfEjUO1qhG9j2R58HES,0.409,0.494,0,-11.386,1,0.305,0.15,0.331,0.789,94.006,151303,3,Agustina Maccio,🌊,Agustina Maccio
Mndsgn,Body Wash,Cosmic Perspective,3OtBieT1rwL2SoePlQL4Zh,0.687,0.731,8,-7.774,1,0.108,0.00836,0.163,0.601,110.957,259464,4,Agustina Maccio,🌊,Agustina Maccio
Mndsgn,Breatharian,Fif Dim,2B43ekIFOiZldzPHCkMNvM,0.869,0.393,11,-11.077,0,0.441,0.595,0.564,0.773,138.029,170835,4,Agustina Maccio,🌊,Agustina Maccio
Diggs Duke,Dayyyyyyy,School Lets Out,2EiIguPT9RoL0sqiCjRuzQ,0.545,0.337,9,-12.818,0,0.0426,0.902,0.0909,0.553,80.025,145408,4,Agustina Maccio,🌊,Agustina Maccio
Various Artists,Solomun - Selected Remixes 2009 2015,Late Night - Solomun Remix,0vfZwjKXAvVg6KPOtQTumk,0.849,0.574,7,-11.77,1,0.0532,0.573,0.104,0.161,122.002,504347,4,Agustina Maccio,🌊,Agustina Maccio
