artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Skan,See You Again,See You Again,4N7OgM0tMh7AQ12hRDq26e,0.572,0.804,9,-5.912,0,0.109,0.0225,0.277,0.37,122.011,128361,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Arc North,Enemy,Enemy,5o1QZzfsboTlxhoAPR36LA,0.622,0.856,11,-4.185,0,0.201,0.0,0.225,0.192,96.309,140000,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Arc North,Numb,Numb,2OfQvGrr83FGpdLA1nAR01,0.659,0.838,6,-2.79,0,0.136,0.0,0.13,0.286,123.95,130677,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
CryJaxx,Candy Shop,Candy Shop,7u8rSIe0Rh7XrwPV9btvwG,0.698,0.852,4,-5.101,0,0.0372,4.56e-05,0.136,0.17,99.961,174606,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Nito-Onna,Daddy DJ,Daddy DJ,4pI4bZ8uEOpBXtonIJ01j1,0.817,0.803,8,-7.452,1,0.0941,0.000256,0.216,0.732,134.999,158107,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
The FifthGuys,Radioactive,Radioactive,1i6GHTIPYbnMvmah3hCKGt,0.476,0.655,9,-6.857,1,0.0516,0.0,0.0996,0.274,139.927,201429,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
DJ Goja,Calm Down,Calm Down,28fezQ9eWp9bYcNHweRRh7,0.843,0.811,11,-4.231,1,0.0483,0.0,0.077,0.534,112.014,182069,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Alfons,Knight Rider,Knight Rider,388Qk5MTCyVQ6eYlX4UF8o,0.589,0.883,6,-4.661,1,0.064,0.000152,0.147,0.359,132.049,157554,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Veronica Pichardo,Running Up That Hill,Running Up That Hill,1HdMVak9u0cCHluWQUyZhZ,0.748,0.868,0,-3.708,0,0.193,0.0737,0.0803,0.182,114.979,127957,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
HALUNA,Unfaithful,Unfaithful,01MWhxH5vfaCJJybmHFdcH,0.663,0.749,10,-5.12,0,0.113,0.0,0.118,0.366,127.89,153765,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Rachel Morgan Perry,All Falls Down,All Falls Down,6boUZcvCmvK3MO73Qmugtg,0.749,0.855,1,-5.126,1,0.144,0.0,0.226,0.369,121.075,130930,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Harddope,I'm The Boss,I'm The Boss,3TmYI1t9zdWDV3IUqpesn0,0.7,0.628,2,-7.45,0,0.084,0.000175,0.269,0.375,128.04,138750,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Melodream,Im Feeling Low,Im Feeling Low,1dGLmfSNKPQVPktZo666xo,0.642,0.756,10,-9.055,0,0.0497,0.000892,0.275,0.272,123.975,147097,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
Nito-Onna,Daddy DJ,Daddy DJ,4pI4bZ8uEOpBXtonIJ01j1,0.817,0.803,8,-7.452,1,0.0941,0.000256,0.216,0.732,134.999,158107,4,Magic Records,Gaming Music 2022 🎮 Best Of House & Trap & Future Bass & Dubstep & EDM Popular Songs,Rushabh Kheni
