artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Arctic Monkeys,AM,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.000263,0.217,0.405,85.03,272394,4,Spotify,Rock Road Trip,Public F
Surf Curse,Freaks,Freaks,7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9,-9.918,1,0.0466,0.633,0.0511,0.407,179.626,147062,4,Spotify,Rock Road Trip,Public F
Foo Fighters,The Colour And The Shape,Everlong,5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11,-5.541,0,0.0367,0.000308,0.0805,0.364,158.066,250547,4,Spotify,Rock Road Trip,Public F
Green Day,American Idiot,American Idiot,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,7.86e-05,0.368,0.769,186.113,176346,4,Spotify,Rock Road Trip,Public F
Franz Ferdinand,Franz Ferdinand,Take Me Out,20I8RduZC2PWMWTDCZuuAN,0.277,0.663,4,-8.821,0,0.0377,0.00051,0.136,0.527,104.561,237027,4,Spotify,Rock Road Trip,Public F
Audioslave,Audioslave,Like a Stone,3YuaBvuZqcwN3CEAyyoaei,0.614,0.568,7,-5.477,0,0.0276,0.0,0.0997,0.516,107.849,293960,4,Spotify,Rock Road Trip,Public F
Counting Crows,August And Everything After,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,0.578,0.817,0,-6.542,1,0.0363,3.06e-06,0.285,0.726,141.621,272293,4,Spotify,Rock Road Trip,Public F
Red Hot Chili Peppers,Stadium Arcadium,Dani California,10Nmj3JCNoMeBQ87uw5j8k,0.556,0.913,0,-2.36,1,0.0437,8.59e-06,0.346,0.73,96.184,282160,4,Spotify,Rock Road Trip,Public F
Weezer,Weezer,Say It Ain't So,6VoIBz0VhCyz7OdEoRYDiA,0.634,0.551,3,-7.136,1,0.0352,1.82e-05,0.07,0.453,151.779,258827,4,Spotify,Rock Road Trip,Public F
The Strokes,Room On Fire,Reptilia,57Xjny5yNzAcsxnusKmAfA,0.489,0.649,9,-5.11,1,0.0336,0.713,0.101,0.77,158.009,219827,4,Spotify,Rock Road Trip,Public F
Arctic Monkeys,AM,R U Mine?,2AT8iROs4FQueDv2c8q2KE,0.288,0.758,6,-5.692,0,0.0371,0.0,0.303,0.619,97.094,201726,4,Spotify,Rock Road Trip,Public F
Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,7x8dCjCr0x6x2lXKujYD34,0.433,0.959,9,-4.04,1,0.0431,0.0,0.028,0.365,172.984,269373,4,Spotify,Rock Road Trip,Public F
Muse,Black Holes and Revelations,Starlight,3skn2lauGk7Dx6bVIt5DVj,0.55,0.874,4,-4.046,1,0.0321,1.02e-05,0.206,0.318,121.61,240213,4,Spotify,Rock Road Trip,Public F
Modest Mouse,Good News For People Who Love Bad News,Float On,2lwwrWVKdf3LR9lbbhnr6R,0.649,0.888,6,-4.807,1,0.0293,2.23e-06,0.0888,0.553,100.975,208467,4,Spotify,Rock Road Trip,Public F
The Black Keys,El Camino,Lonely Boy,5G1sTBGbZT5o4PNRc75RKI,0.356,0.872,2,-7.837,1,0.068,0.00975,0.0997,0.607,166.3,193653,4,Spotify,Rock Road Trip,Public F
The Wallflowers,Bringing Down The Horse,One Headlight,0z1b34WikhOH9ZxU8QDWcv,0.701,0.539,2,-8.968,1,0.0277,0.005,0.0589,0.752,107.531,312627,4,Spotify,Rock Road Trip,Public F
The White Stripes,White Blood Cells,Fell In Love With a Girl,21Qsj3cMVCx2xF2EVVNbEu,0.356,0.982,4,-1.574,0,0.112,0.00145,0.941,0.299,95.754,110093,4,Spotify,Rock Road Trip,Public F
Foo Fighters,In Your Honor,Best of You,5FZxsHWIvUsmSK1IAvm2pp,0.366,0.94,1,-5.119,0,0.0696,9.42e-05,0.188,0.369,130.198,255627,4,Spotify,Rock Road Trip,Public F
Weezer,Weezer,Buddy Holly,3mwvKOyMmG77zZRunnxp9E,0.556,0.92,8,-4.606,1,0.0367,0.00021,0.117,0.771,121.138,159227,4,Spotify,Rock Road Trip,Public F
MGMT,Oracular Spectacular,Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,0.0777,0.3,0.421,100.99,261000,3,Spotify,Rock Road Trip,Public F
Pearl Jam,Ten,Jeremy,62nQ8UZVqR2RMvkJHkcO2o,0.285,0.846,2,-6.472,1,0.0438,0.0,0.182,0.287,108.808,318227,4,Spotify,Rock Road Trip,Public F
The Black Keys,El Camino,Gold on the Ceiling,5lN1EH25gdiqT1SFALMAq1,0.505,0.833,0,-4.632,1,0.0475,7.9e-05,0.069,0.565,130.121,224333,4,Spotify,Rock Road Trip,Public F
Collective Soul,"Hints, Allegations & Things Left Unsaid",Shine,77YKoNCjP5hWqiXMRG2839,0.543,0.423,6,-8.797,1,0.0282,0.0862,0.152,0.355,150.132,306040,4,Spotify,Rock Road Trip,Public F
Foo Fighters,The Colour And The Shape,Monkey Wrench,44wXefe8WB9Fd6xwtmAwbR,0.401,0.953,4,-4.276,1,0.0752,2.56e-05,0.149,0.555,174.217,231480,4,Spotify,Rock Road Trip,Public F
The Raconteurs,Broken Boy Soldiers,"Steady, As She Goes",4xlEKYv7HmC8zXoJIbpZKM,0.525,0.578,9,-4.563,1,0.12,0.00916,0.108,0.537,123.696,215267,4,Spotify,Rock Road Trip,Public F
Eve 6,Eve 6,Inside Out,4GiVcDqNQI0fc0yYuRGH9m,0.483,0.818,11,-7.666,1,0.0444,0.0,0.367,0.691,175.668,219467,4,Spotify,Rock Road Trip,Public F
Yeah Yeah Yeahs,Fever To Tell (Deluxe Remastered),Maps,0hDQV9X1Da5JrwhK8gu86p,0.502,0.941,7,-5.194,1,0.0716,0.319,0.553,0.124,119.783,219987,4,Spotify,Rock Road Trip,Public F
The Strokes,Angles,Under Cover of Darkness,6u0x5ad9ewHvs3z6u9Oe3c,0.35,0.775,11,-3.364,1,0.054,0.283,0.0676,0.588,199.866,235547,4,Spotify,Rock Road Trip,Public F
Weezer,Weezer (Green Album),Hash Pipe,2mPMFJvQ0v27gVqe5b6nDn,0.578,0.882,7,-6.354,1,0.044,0.479,0.284,0.623,125.603,186533,4,Spotify,Rock Road Trip,Public F
The Presidents Of The United States Of America,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,Lump,2JdzB67NvIa90K4gEZPLeX,0.499,0.873,6,-3.902,1,0.0386,0.0,0.165,0.864,142.726,134200,4,Spotify,Rock Road Trip,Public F
Phoenix,Wolfgang Amadeus Phoenix,1901,1Ug5wxoHthwxctyWTUMGta,0.59,0.829,0,-5.649,1,0.0419,3.99e-05,0.19,0.704,144.099,193107,4,Spotify,Rock Road Trip,Public F
OK Go,Oh No,Here It Goes Again,1pHP4JeQV9wDx87D6qH9hD,0.537,0.882,0,-2.306,1,0.0403,9.06e-05,0.12,0.81,145.729,179813,4,Spotify,Rock Road Trip,Public F
Queens of the Stone Age,Songs For The Deaf,No One Knows,6NvRxjfYkkT2SpirAlmsjH,0.507,0.588,0,-4.881,1,0.0641,0.000129,0.373,0.637,170.889,278707,4,Spotify,Rock Road Trip,Public F
The White Stripes,Icky Thump,Icky Thump,2LMq1O0NiqGhPOlXo3McYQ,0.417,0.63,9,-7.24,1,0.0898,0.0134,0.0543,0.341,94.214,254533,4,Spotify,Rock Road Trip,Public F
Catfish and the Bottlemen,The Balcony,Cocoon,1B241LRKmK6qDDTZfUajmm,0.446,0.91,7,-4.481,0,0.0652,9.76e-05,0.077,0.325,133.053,236887,4,Spotify,Rock Road Trip,Public F
The Black Keys,Brothers,Howlin' for You,0grFc6klR3hxoHLcgCYsF4,0.705,0.735,11,-6.646,1,0.0931,0.0783,0.112,0.448,132.627,191800,4,Spotify,Rock Road Trip,Public F
Nothing But Thieves,Broken Machine (Deluxe),Amsterdam,454I78HEySdcHE8fcVabTb,0.511,0.934,3,-4.561,1,0.242,3.48e-05,0.242,0.668,168.062,272240,4,Spotify,Rock Road Trip,Public F
