artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Hardwell,Hardwell Presents Revealed Volume 3,Spaceman,3Ki1bFwSTFmZWI7TKu5DNF,0.599,0.763,3,-3.727,0,0.0553,0.794,0.241,0.118,127.997,379261,4,Andre,Tomorrowland 2013,Andre Figueroa
Sebastian Ingrosso,Reload (Vocal Version / Radio Edit),Reload - Vocal Version / Radio Edit,40AYRnDKhhrH4JZO4KS9Dj,0.485,0.736,4,-4.617,0,0.0515,0.0,0.061,0.434,128.053,221273,4,Andre,Tomorrowland 2013,Andre Figueroa
David Guetta,Bad (feat. Vassy) [Radio Edit],Bad (feat. Vassy) - Radio Edit,6PtXobrqImYfnpIxNsJApa,0.614,0.972,5,-3.927,0,0.088,0.0186,0.328,0.411,127.966,170625,4,Andre,Tomorrowland 2013,Andre Figueroa
Swedish House Mafia,Don't You Worry Child (Radio Edit) [feat. John Martin],Don't You Worry Child (Radio Edit) [feat. John Martin],1oF75Qbv8UvOBm1imUAE51,0.612,0.84,11,-3.145,0,0.0509,0.0,0.116,0.438,129.042,212862,4,Andre,Tomorrowland 2013,Andre Figueroa
Martin Garrix,Animals,Animals - Original Mix,0hv6ku4431kPrjbpBBspw3,0.675,0.868,1,-6.36,1,0.0392,0.715,0.374,0.0376,128.007,304229,4,Andre,Tomorrowland 2013,Andre Figueroa
Icona Pop,THIS IS... ICONA POP,I Love It (feat. Charli XCX),2U8NXPTXZWG2O0ye2sYRiH,0.711,0.906,8,-2.671,1,0.0284,1.64e-05,0.153,0.824,125.916,157153,4,Andre,Tomorrowland 2013,Andre Figueroa
David Guetta,Listen,Shot Me Down (feat. Skylar Grey) - Radio Edit,6qVXkG01rBYGfxIndGOQ3z,0.347,0.772,5,-4.359,0,0.0549,0.0333,0.115,0.035,192.118,191412,3,Andre,Tomorrowland 2013,Andre Figueroa
David Guetta,Nothing but the Beat (Ultimate Edition),Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,0.604,0.787,0,-3.674,0,0.103,0.15,0.127,0.301,126.062,245040,4,Andre,Tomorrowland 2013,Andre Figueroa
LMFAO,Sorry For Party Rocking,Sexy And I Know It,70Vdd1gx5tn84jkAU31ASv,0.707,0.861,7,-4.225,1,0.316,0.0,0.191,0.795,130.021,199480,4,Andre,Tomorrowland 2013,Andre Figueroa
OneRepublic,If I Lose Myself (Alesso vs OneRepublic),If I Lose Myself - Alesso vs OneRepublic,0AhRPDuVwHkLAACbPXidb3,0.518,0.783,2,-4.88,1,0.0406,9.53e-06,0.14,0.152,125.985,214067,4,Andre,Tomorrowland 2013,Andre Figueroa
Avicii,Levels,Levels - Radio Edit,5QjJgPU8AJeickx34f7on6,0.605,0.873,1,-5.938,0,0.0344,0.837,0.314,0.476,126.026,199904,4,Andre,Tomorrowland 2013,Andre Figueroa
Avicii,I Could Be The One [Avicii vs Nicky Romero],I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,2bNrvWD9d5Zn9tS8XvcaMk,0.509,0.79,6,-3.782,0,0.0374,6.67e-05,0.316,0.638,127.946,208316,4,Andre,Tomorrowland 2013,Andre Figueroa
Loud Luxury,Body,Body,21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,1,-4.399,1,0.038,9.44e-05,0.0543,0.582,121.958,163216,4,Andre,Tomorrowland 2013,Andre Figueroa
Calvin Harris,Feel So Close,Feel So Close - Radio Edit,6Wtc1K3dvTIEsWU3rSIZXn,0.7,0.923,7,-2.85,1,0.0324,0.00826,0.0966,0.904,127.952,207880,4,Andre,Tomorrowland 2013,Andre Figueroa
Swedish House Mafia,One (Your Name),One (Your Name) - Radio Edit,1qZMPmpD1jDcOA7gZ6TCde,0.733,0.673,9,-6.572,0,0.0333,0.0049,0.16,0.636,125.061,163247,4,Andre,Tomorrowland 2013,Andre Figueroa
Calvin Harris,18 Months,We Found Love (feat. Rihanna),0385HqYimoTQaHZP17KwG1,0.738,0.776,1,-4.808,1,0.0392,0.0018,0.0775,0.608,127.984,215520,4,Andre,Tomorrowland 2013,Andre Figueroa
Calvin Harris,Motion,Under Control (feat. Hurts),4J7CKHCF3mdL4diUsmW8lq,0.544,0.915,8,-3.405,1,0.0841,0.000914,0.115,0.51,126.094,184280,4,Andre,Tomorrowland 2013,Andre Figueroa
Armin van Buuren,This Is What It Feels Like,This Is What It Feels Like,6NdkzOSCLzmyV9Qc4DKhJ2,0.551,0.833,8,-5.217,1,0.03,2.77e-06,0.0632,0.145,129.885,204360,5,Andre,Tomorrowland 2013,Andre Figueroa
Qulinez,Drop It,Drop It,0LRwDDdoRR9KZYxfLGCmai,0.822,0.385,11,-7.064,0,0.125,0.785,0.0861,0.23,128.006,309389,4,Andre,Tomorrowland 2013,Andre Figueroa
Nicky Romero,Symphonica,Symphonica - Radio Edit,72r7ENvp2LMAxO45B09B42,0.647,0.706,0,-2.243,0,0.0442,0.0234,0.215,0.155,128.048,180000,3,Andre,Tomorrowland 2013,Andre Figueroa
