artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Kirk Franklin,The Rebirth of Kirk Franklin,He Reigns / Awesome God,1mkLV53Mtcpl4XJOcBL5B4,0.779,0.892,2,-5.24,1,0.183,0,0.643,0.593,104.999,265867,4,Spotify,Daily Mix 5,Oluseun Olulana
Jessica Reedy,From The Heart,Something Out Of Nothing,1ukuhl4lstk6HsKTos7uiF,0.444,0.498,1,-6.727,1,0.0408,0,0.188,0.229,68.322,218840,4,Spotify,Daily Mix 5,Oluseun Olulana
Jonathan McReynolds,Make More Room,God Is Good,5OyIPpir5HJZaAEvqI8DR6,0.36,0.153,10,-13.252,1,0.0336,0,0.697,0.276,103.131,208000,4,Spotify,Daily Mix 5,Oluseun Olulana
God's Chosen,Love Ever After,Love (Melody),5M5kOUMLpkYYGd73dikVcz,0.53,0.576,7,-9.541,1,0.032,0,0.106,0.229,95.019,408680,4,Spotify,Daily Mix 5,Oluseun Olulana
Various Artists,"Greenleaf (Gospel Companion Soundtrack, Vol. 1)",The Master's Calling,78zzG6EOWNQI5GLmX6y9qD,0.553,0.463,3,-8.811,1,0.0305,3.4e-05,0.0887,0.225,132.027,292280,4,Spotify,Daily Mix 5,Oluseun Olulana
J Moss,V4...The Other Side,God's Got It,3LB0KBFZzEgZhKSjYUGvlk,0.676,0.908,6,-3.408,0,0.208,0,0.372,0.943,77.544,219587,4,Spotify,Daily Mix 5,Oluseun Olulana
Bri Babineaux,Keys To My Heart,Holy Spirit,1F5JchoSS1Cw8ubWB6Sj1B,0.489,0.583,6,-5.587,0,0.0348,2.56e-06,0.632,0.235,71.921,273691,4,Spotify,Daily Mix 5,Oluseun Olulana
Myron Butler & Levi,On Purpose,Let Praises Rise,49htRlG7UuyMdeRh6MY3Ll,0.311,0.702,6,-4.44,1,0.0444,2.11e-06,0.0967,0.12,148.582,419333,4,Spotify,Daily Mix 5,Oluseun Olulana
Jessica Reedy,From The Heart,God Has Smiled On Me,6Y605iRC5lKVjHNToSUdvt,0.472,0.626,1,-3.786,1,0.0456,0,0.347,0.477,116.765,262205,4,Spotify,Daily Mix 5,Oluseun Olulana
21:03,Total Attention,"Cover Me with Fred Hammond, Smorkie Norful & J. Moss",33oaOIGEsJnjx31OvfxXZU,0.368,0.643,5,-7.237,1,0.072,0,0.138,0.234,100.056,242573,4,Spotify,Daily Mix 5,Oluseun Olulana
Jonathan McReynolds,Life Music,No Gray,40tlw7ZOXCh1U0mvQQxtQO,0.57,0.459,3,-7.494,1,0.11,0,0.108,0.691,78.803,250078,4,Spotify,Daily Mix 5,Oluseun Olulana
Various Artists,Greenleaf Soundtrack - Season 2,Won't He Do It,5Vr9WTLcbpKRkQGvVen13W,0.629,0.624,9,-4.975,0,0.0745,0,0.203,0.73,140.042,209062,4,Spotify,Daily Mix 5,Oluseun Olulana
Zacardi Cortez,Imprint (Live in Memphis),Anyway - Live,3klr7dov2vjJyjbakp7iDc,0.29,0.512,2,-11.315,1,0.0443,0,0.0875,0.339,100.744,503127,3,Spotify,Daily Mix 5,Oluseun Olulana
Kirk Franklin,Hero,Could've Been (with J Moss & Tye Tribbett),4YSzPF7PIahHWHQpyVJPMK,0.793,0.936,5,-5.373,0,0.181,0,0.679,0.795,104.992,407267,4,Spotify,Daily Mix 5,Oluseun Olulana
J Moss,Just James,Sweet Jesus,6OyfVoAIdfTbwyLwiBzqFQ,0.452,0.772,10,-6.264,1,0.112,0,0.153,0.316,103.961,237867,4,Spotify,Daily Mix 5,Oluseun Olulana
Jessica Reedy,From The Heart,Put It On The Altar,1no67NVun0BIparrhLtPM6,0.641,0.689,1,-5.938,0,0.155,0,0.185,0.806,91.805,246107,4,Spotify,Daily Mix 5,Oluseun Olulana
Tasha Cobbs Leonard,Heart. Passion. Pursuit.,Gracefully Broken,7ILH9xthuxo4i4bTXpwDcZ,0.259,0.436,10,-7.216,1,0.035,0,0.292,0.152,78.096,376667,4,Spotify,Daily Mix 5,Oluseun Olulana
Jonathan McReynolds,Make Room,Make Room,5IhsQZLczOpo7YBZUnJUud,0.308,0.364,6,-8.29,1,0.0325,0,0.172,0.234,71.699,340344,4,Spotify,Daily Mix 5,Oluseun Olulana
Anita Wilson,More Than Anything (Radio Edit),More Than Anything (Radio Edit),0mVB0IVgOK7P1G77ZHTMc5,0.334,0.704,11,-5.991,1,0.0857,0,0.109,0.2,83.999,260120,4,Spotify,Daily Mix 5,Oluseun Olulana
Uncle Reece,Bold,Can't Help Myself,1AxqSOrGmAaLNThT27P8Mz,0.651,0.537,1,-5.533,0,0.0526,0,0.36,0.19,114.938,257463,4,Spotify,Daily Mix 5,Oluseun Olulana
Kirk Franklin,Kirk Franklin and the Family,He's Able,537bauuRZw1QMo3Ya4vZrz,0.528,0.805,5,-9.416,1,0.0759,0,0.677,0.499,80.57,245667,4,Spotify,Daily Mix 5,Oluseun Olulana
J Moss,Just James,Restored,4zVnnFFBGuIW9ONjsAbZeD,0.485,0.823,5,-5.916,1,0.306,0,0.172,0.453,80.007,249227,4,Spotify,Daily Mix 5,Oluseun Olulana
Jessica Reedy,From The Heart,Blue God,4djkH63mDE4hyJnuVCEqdn,0.587,0.349,4,-11.224,0,0.143,0.0344,0.0865,0.104,114.975,272227,4,Spotify,Daily Mix 5,Oluseun Olulana
Mary Mary,Go Get It,God in Me (feat. Kierra Sheard),1ZxwWrMNukjS8sb9TZ0HjU,0.673,0.673,5,-5.824,0,0.0948,0,0.214,0.428,176.088,192680,4,Spotify,Daily Mix 5,Oluseun Olulana
Jonathan McReynolds,People,Situation,6pCpV3q0uyAbJKaJCtly5c,0.278,0.589,1,-7.217,1,0.0513,0,0.0914,0.28,79.796,265179,4,Spotify,Daily Mix 5,Oluseun Olulana
William McDowell,Sounds of Revival II: Deeper,In Your Presence (feat. Israel Houghton),4PUiedZxXx9EVqpuaYoNj1,0.366,0.575,1,-6.105,1,0.0317,0,0.215,0.112,140.13,396173,4,Spotify,Daily Mix 5,Oluseun Olulana
Anita Wilson,Worship Soul,All About You,3et121qvxTfgnOOOp3Axxr,0.39,0.893,9,-5.306,1,0.0833,0,0.796,0.791,169.561,281826,4,Spotify,Daily Mix 5,Oluseun Olulana
Kirk Franklin,Whatcha Lookin' 4,Melodies From Heaven,2KxluFxumfo23bZqZzGToW,0.295,0.758,0,-9.992,1,0.231,0,0.982,0.443,171.375,274307,4,Spotify,Daily Mix 5,Oluseun Olulana
Tasha Cobbs Leonard,Hymns (Live),It Is Well - Live,09ZvDOJkKi76sig28txpQn,0.264,0.762,10,-4.355,1,0.0771,0,0.737,0.515,150.535,426734,3,Spotify,Daily Mix 5,Oluseun Olulana
Jessica Reedy,Better,Better,0Fn2iDfjzOhqr2ylpupvzp,0.429,0.675,6,-5.296,1,0.126,0,0.123,0.167,114.168,341890,5,Spotify,Daily Mix 5,Oluseun Olulana
Mary Mary,Go Get It,Go Get It,1Iiv0n1xjwVYVf8NOTjoq0,0.718,0.77,1,-5.077,1,0.0344,1.46e-05,0.36,0.785,93.072,190760,4,Spotify,Daily Mix 5,Oluseun Olulana
Jonathan McReynolds,Your World,Your World,2tgk4RT1YiWKiuWMmDLhf3,0.625,0.864,1,-5.314,1,0.0671,0,0.245,0.792,80.023,196831,4,Spotify,Daily Mix 5,Oluseun Olulana
Kierra Sheard,KIERRA,Always Win (Live),1Ur4Zqu0VxvkNzFCElyHM2,0.246,0.746,9,-5.582,1,0.0866,0,0.694,0.545,186.078,265090,3,Spotify,Daily Mix 5,Oluseun Olulana
VaShawn Mitchell,Joy (Live),Joy - Live,5j6bP0hW8Ik3WXkl9vNva2,0.426,0.718,9,-7.644,1,0.143,0,0.124,0.55,176.193,234480,4,Spotify,Daily Mix 5,Oluseun Olulana
Keyondra Lockett,Cornerstone,Liar,5xbv0wQAvMAlKTVXv3C4DU,0.623,0.672,7,-7.709,0,0.0636,0,0.279,0.928,151.993,214737,4,Spotify,Daily Mix 5,Oluseun Olulana
Kirk Franklin,Losing My Religion,"My World Needs You (feat. Sarah Reeves, Tasha Cobbs & Tamela Mann)",0GRRDzyfiF5dQU1ZpC4Ftk,0.214,0.487,1,-8.455,1,0.0479,1.62e-05,0.393,0.194,81.36,423107,3,Spotify,Daily Mix 5,Oluseun Olulana
Jessica Reedy,From The Heart,Always,2fxCJ0s8p0oc1HsXB1E7kb,0.448,0.479,6,-6.852,0,0.0344,0,0.103,0.27,129.148,368813,4,Spotify,Daily Mix 5,Oluseun Olulana
Mary Mary,Go Get It,Shackles (Praise You),7JKEA8xYDoFp4q0QBW2PGg,0.779,0.834,7,-2.773,1,0.162,0,0.0886,0.8,100.46,198347,4,Spotify,Daily Mix 5,Oluseun Olulana
Jonathan McReynolds,People,Grace,68hyRK77r4aEgqPcDhhXUR,0.309,0.155,10,-9.66,1,0.0301,0,0.112,0.344,102.513,163704,4,Spotify,Daily Mix 5,Oluseun Olulana
Le'Andria Johnson,Better Days,Better Days,4Cuyv8LmfYvlatEuTHDT8U,0.296,0.381,7,-7.986,0,0.0383,0,0.17,0.343,72.343,244823,4,Spotify,Daily Mix 5,Oluseun Olulana
Koryn Hawthorne,I AM,Speak To Me,0CZmy9ctYRi2Ux5uFLGqSr,0.745,0.621,0,-6.109,0,0.314,0,0.174,0.63,82.51,166963,4,Spotify,Daily Mix 5,Oluseun Olulana
