artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Elvis Presley,Blue Hawaii,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.000196,0.105,0.343,100.307,182360,3,Spotify,Black & White Film,Public D
Julie London,Julie Is Her Name,I'm In The Mood For Love,6crfO56bDm0RjpctUuGs5X,0.58,0.0545,9,-14.594,0,0.0473,0.000265,0.0967,0.177,123.341,149827,4,Spotify,Black & White Film,Public D
The Everly Brothers,The Very Best of The Everly Brothers,All I Have to Do Is Dream,7dblNGnRXEBrVJunazs2U5,0.534,0.462,4,-8.172,1,0.0266,0.0,0.129,0.534,96.195,143333,4,Spotify,Black & White Film,Public D
Billie Holiday,The Complete Commodore Recordings,I'm Yours,1oAQJNKrMnIX5tLMan0UsY,0.414,0.0235,8,-14.744,1,0.0395,9.55e-05,0.284,0.254,72.06,198867,5,Spotify,Black & White Film,Public D
Frank Sinatra,Strangers In The Night (Expanded Edition),Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,0.259,0.473,5,-8.275,1,0.0295,0.0,0.201,0.539,90.348,157867,4,Spotify,Black & White Film,Public D
Etta James,At Last!,Stormy Weather,2IdwQxhJn9ZE4zIotcCefR,0.262,0.356,0,-8.031,0,0.0303,0.0,0.175,0.426,174.176,187667,3,Spotify,Black & White Film,Public D
Ritchie Valens,Ritchie Valens,We Belong Together,7caj6X6NMX3tlhWnu1du6V,0.684,0.247,5,-13.71,1,0.0281,0.000166,0.113,0.768,106.522,116627,3,Spotify,Black & White Film,Public D
Bobby Darin,That's All,Beyond the Sea,3KzgdYUlqV6TOG7JCmx2Wg,0.521,0.516,2,-7.456,0,0.0369,0.0,0.257,0.569,136.483,172480,4,Spotify,Black & White Film,Public D
Nat King Cole,Unforgettable,Unforgettable,648TTtYB0bH0P8Hfy0FmkL,0.349,0.182,5,-13.507,1,0.031,0.0152,0.143,0.178,136.094,191973,3,Spotify,Black & White Film,Public D
Audrey Hepburn,Moon River (Breakfast at Tiffany's) [Remastered],Moon River (From Breakfast at Tiffany's) [Remastered],1XwAKjAZ1xDZOcuyZoqce4,0.381,0.0251,10,-19.128,1,0.0327,0.00109,0.099,0.173,85.968,123160,3,Spotify,Black & White Film,Public D
Dean Martin,Everybody Loves Somebody,Everybody Loves Somebody,5I9sHwLDX28tLtzVgKLtpr,0.366,0.391,3,-12.322,1,0.0425,0.0,0.352,0.461,119.182,164547,3,Spotify,Black & White Film,Public D
