artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Romaine LaGrande,Tu me fascines,Tu me fascines,3TuBgx3BBnkN1TiKZEmvEZ,0.43,0.0517,10,-28.208,1,0.0388,0.92,0.118,0.329,67.693,124375,3,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
Joseph Gatscyjk,Soul Pretender,Soul Pretender,3MNLhJcidAO44dbDJyB2Vt,0.292,0.0373,11,-27.208,0,0.0385,0.842,0.0957,0.291,71.92,145914,3,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
Cloud District,Hamster Camp,Hamster Camp,1x54Nz6fIBedEU0I5vuVoj,0.345,0.594,11,-6.522,1,0.0309,7.84e-05,0.135,0.403,131.112,149285,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
NEEVE,WHERE I WANNA BE FOUND,WHERE I WANNA BE FOUND,4AFBCemec0cYa2JLXqvH9M,0.628,0.693,0,-5.32,0,0.0448,0.0,0.653,0.691,99.909,179000,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
carwash,striptease,striptease,2g0Bmi3kYEntusDP6xlAGZ,0.693,0.572,8,-8.89,1,0.0749,0.952,0.102,0.732,130.05,160659,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
TLC,Fanmail,No Scrubs,1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8,-4.267,0,0.0953,0.000717,0.0685,0.59,92.909,214400,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
Jeremy Zucker,glisten,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0963,2.42e-05,0.544,0.707,103.861,169973,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
Scarypoolparty,The Act of Forgiveness,Falling Down,7tHC7TSW7sNIdWB7lxVSGn,0.365,0.445,8,-11.432,1,0.0294,0.279,0.101,0.572,97.733,312533,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
The Japanese House,Saw You In A Dream,Saw You In A Dream,0U3u0HdRQjD8mAMYBak4Ok,0.607,0.451,4,-8.206,1,0.0286,0.0,0.19,0.676,94.054,208280,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
FLETCHER,you ruined new york city for me,Strangers,0X5QlzgZD3UanxR4MIXb4f,0.659,0.66,8,-4.873,1,0.032,0.0,0.0833,0.571,100.092,184328,4,leœ,Chad’s Pet Playlist ,Shauna Lionerdo
