artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Rebelution,Bright Side of Life,Lazy Afternoon,5JmJVj3qLsCnBsQ8IC9XLf,0.775,0.678,7,-6.915,1,0.0351,0.0105,0.125,0.93,147.847,210347,4,Spotify,Rebelution Radio,Eliza
Sublime,Jah Won't Pay The Bills,Badfish,4paJ10JPNCyOaLtz2cY928,0.801,0.548,11,-5.482,0,0.0516,0.000232,0.387,0.627,92.059,188086,4,Spotify,Rebelution Radio,Eliza
Mishka,The Journey,Worth the Wait,3xMrbGiPjcyqs2dU2EtIaK,0.965,0.436,3,-8.986,0,0.0564,0.00439,0.0772,0.839,124.009,210213,4,Spotify,Rebelution Radio,Eliza
Stick Figure,Burial Ground,Weight of Sound,3W4x7fZhMHw2pE6wyBzzF8,0.857,0.713,6,-7.327,1,0.0354,0.0279,0.0748,0.869,141.994,443380,4,Spotify,Rebelution Radio,Eliza
HIRIE,Wandering Soul,Renegade (feat. Nahko),6K1UgfyTeJOW1pQkIw9cHL,0.637,0.672,9,-7.797,0,0.0504,0.00585,0.174,0.667,137.884,361893,4,Spotify,Rebelution Radio,Eliza
Rebelution,Courage to Grow,Feeling Alright,2EDRUNdur7CGV2W2mwIRoS,0.836,0.584,7,-8.219,1,0.0793,0.0,0.102,0.68,134.204,266400,4,Spotify,Rebelution Radio,Eliza
DISPATCH,Bang Bang,Bang Bang,2yGoiZes2YcueNA4nGDmdS,0.572,0.488,4,-10.179,1,0.124,0.0,0.11,0.642,132.142,267747,5,Spotify,Rebelution Radio,Eliza
Konshens,Modern Revolution,So High,0ywpX1sThn6bSNYrv0374u,0.734,0.637,10,-6.939,0,0.44,0.0,0.122,0.84,167.952,252960,4,Spotify,Rebelution Radio,Eliza
10 Ft. Ganja Plant,Midnight Landing,Mercy,2LehHKubfBGPGza3pk3uIj,0.831,0.467,9,-7.119,1,0.169,2.26e-05,0.088,0.493,133.661,211933,4,Spotify,Rebelution Radio,Eliza
Sublime,Sublime,Jailhouse,01ZoBkMJAxjPx5gQcNR7Yl,0.654,0.721,9,-6.705,1,0.0554,0.000923,0.235,0.674,80.27,292640,4,Spotify,Rebelution Radio,Eliza
State Radio,Us Against The Crown (Bonus Track Version),People To People,0nn58823BgcoxCEwM93sJP,0.633,0.737,11,-5.328,1,0.0623,1.64e-06,0.0837,0.822,81.064,258173,4,Spotify,Rebelution Radio,Eliza
Rebelution,Peace of Mind (Deluxe),Good Vibes (feat. Lutan Fyah),0kNSPASJw7VASyGPbOdkn8,0.733,0.712,6,-6.914,1,0.132,0.0,0.128,0.814,151.569,211880,4,Spotify,Rebelution Radio,Eliza
Sublime With Rome,Yours Truly (Deluxe Edition),Can You Feel It (feat. Wiz Khalifa),6vhRmymsQaWhVegaK7aTDe,0.704,0.836,5,-4.43,0,0.0478,0.0,0.458,0.864,161.894,216160,4,Spotify,Rebelution Radio,Eliza
