artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Ben&Ben,Paninindigan Kita,Paninindigan Kita,5d9Rka4T0szdC1MobhtXrV,0.624,0.596,4,-9.288,1,0.0308,0,0.357,0.75,113.204,312234,4,Spotify,Daily Mix 1,Squidward Tentacles
Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,5MYPzdIWgx3pMLRGlq2fVq,0.676,0.768,5,-5.695,0,0.0294,0.00147,0.345,0.493,105.999,241132,4,Spotify,Daily Mix 1,Squidward Tentacles
IV Of Spades,CLAPCLAPCLAP!,Come Inside Of My Heart,3Eb5sztvEMa0Mqnb8DUAlU,0.676,0.565,10,-9.411,1,0.03,0.000579,0.241,0.689,113.007,246396,4,Spotify,Daily Mix 1,Squidward Tentacles
Zild,Ibang Planeta,Ibang Planeta,583dxts9s6DwOgOpOlUUxT,0.589,0.605,2,-6.217,1,0.0327,0.597,0.242,0.539,143.941,257083,4,Spotify,Daily Mix 1,Squidward Tentacles
Kiyo,HARANASA,Eba,1AMfGLsLwgPVfseqNHnmFb,0.708,0.536,11,-9.81,1,0.0354,0.000783,0.117,0.676,90.002,218904,4,Spotify,Daily Mix 1,Squidward Tentacles
Rob Deniel,Ulap,Ulap,0yBycfuTYOoDrvfP5wY2Ux,0.655,0.385,1,-8.967,0,0.0355,0.00564,0.112,0.429,120.015,405739,4,Spotify,Daily Mix 1,Squidward Tentacles
VST & Company,OPM Back to Back Hits of VST & Company & Hagibis,"Awitin Mo, Isasayaw ko",5xFIkvs3t1jhuTUJ5tydte,0.57,0.882,6,-7.275,0,0.0459,0.000135,0.352,0.807,128.223,277707,4,Spotify,Daily Mix 1,Squidward Tentacles
Ben&Ben,"Pebble House, Vol. 1: Kuwaderno",Ilang Tulog Na Lang,1wizf5O3ngQkyEIVlzTgW9,0.695,0.381,4,-6.886,1,0.0311,0,0.128,0.468,107.977,209165,3,Spotify,Daily Mix 1,Squidward Tentacles
Zack Tabudlo,Habang Buhay,Habang Buhay,0zANeX4R6uWb82gCQAguOD,0.62,0.668,9,-5.719,1,0.0305,0,0.362,0.183,118.013,244068,4,Spotify,Daily Mix 1,Squidward Tentacles
juan karlos,Boston,Boston,2axSXMLQxRlru2cyP7yqD8,0.776,0.103,0,-12.314,1,0.0365,0,0.182,0.302,105.086,215075,4,Spotify,Daily Mix 1,Squidward Tentacles
