artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Shania Twain,Come On Over,Man! I Feel Like A Woman!,6sxptembJVty4sNtcPMAVz,0.657,0.639,10,-7.527,1,0.0412,0,0.278,0.674,124.882,234493,4,Spotify,Raised on Country,Public H
Zac Brown Band,The Foundation,Chicken Fried,0LQtEJt7x0s6knb6RKdRYc,0.566,0.713,6,-4.25,1,0.0418,0,0.114,0.805,169.861,238147,4,Spotify,Raised on Country,Public H
Trisha Yearwood,Thinkin' About You,XXX's And OOO's (An American Girl),08c3wmdjKSjxTJY9cHSts7,0.711,0.642,0,-8.909,1,0.0319,0,0.0814,0.762,125.831,167907,4,Spotify,Raised on Country,Public H
Dolly Parton,9 To 5 And Odd Jobs,9 to 5,4w3tQBXhn5345eUXDGBWZG,0.554,0.783,6,-5.852,1,0.0457,1.54e-06,0.631,0.813,105.39,162467,4,Spotify,Raised on Country,Public H
Brooks & Dunn,#1s ... and then some,Boot Scootin' Boogie,7Fq9RwQxSn3kW85PrDUf0M,0.656,0.817,11,-4.296,0,0.0435,0,0.304,0.862,130.448,198227,4,Spotify,Raised on Country,Public H
Kenny Rogers,The Gambler,The Gambler,5KqldkCunQ2rWxruMEtGh0,0.671,0.501,4,-13.119,1,0.0594,0,0.194,0.86,87.04,214880,4,Spotify,Raised on Country,Public H
Taylor Swift,Love Story (Taylor’s Version),Love Story (Taylor’s Version),3CeCwYWvdfXbZLXFhBrbnf,0.626,0.79,2,-4.302,1,0.0311,3.97e-06,0.0989,0.416,119.082,235767,4,Spotify,Raised on Country,Public H
Various Artists,Cars (Original Motion Picture Soundtrack),Life is a Highway,5gB2IrxOCX2j9bMnHKP38i,0.562,0.934,5,-5.562,1,0.0607,0,0.199,0.558,103.042,275640,4,Spotify,Raised on Country,Public H
John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",1YYhDizHx7PnDhAhko6cDS,0.462,0.395,9,-9.376,1,0.0264,0,0.121,0.625,82.259,190160,4,Spotify,Raised on Country,Public H
Josh Turner,Your Man,Your Man,1WzAeadSKJhqykZFbJNmQv,0.744,0.637,6,-4.483,1,0.0241,0.000222,0.0696,0.785,100.511,211893,4,Spotify,Raised on Country,Public H
Nitty Gritty Dirt Band,Anthology,Fishing In The Dark,3i5QyEUyXa9Y7lIklr5sWk,0.765,0.494,2,-7.348,1,0.0377,0,0.0836,0.91,77.724,201987,4,Spotify,Raised on Country,Public H
Jo Dee Messina,JoDee Messina,"Heads Carolina, Tails California",6Lmx6bz3PGYuNSjKMnYBOa,0.607,0.815,4,-6.619,1,0.039,2.81e-05,0.111,0.57,136.949,209760,4,Spotify,Raised on Country,Public H
Alan Jackson,A Lot About Livin' (And A Little 'Bout Love),Chattahoochee,59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0,-9.665,1,0.0379,0,0.16,0.819,174.533,148160,4,Spotify,Raised on Country,Public H
Alison Krauss,Now That I've Found You: A Collection,When You Say Nothing At All,6HveTIMynTMzTc5L0TcS20,0.514,0.243,3,-12.348,1,0.0288,0.00054,0.0822,0.388,171.816,260800,4,Spotify,Raised on Country,Public H
LeAnn Rimes,Blue,One Way Ticket (Because I Can),0meAc2H0tC5tOTd6MDe0cI,0.696,0.778,1,-7.28,1,0.0286,1.77e-06,0.13,0.746,119.93,223973,4,Spotify,Raised on Country,Public H
