artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
SHINee,Married To The Music - The 4th Album Repackage,Black Hole,2ZnLUog2mtfL4dhoZ0Lta9,0.671,0.957,0,-3.006,0,0.0452,0,0.263,0.895,117.062,172395,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Gallant,Ology,Episode,7BHrM7SmnxwdIbvpaFwpVv,0.567,0.703,1,-3.997,1,0.0439,6.68e-05,0.103,0.547,109.86,276827,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Frank Ocean,channel ORANGE,Sweet Life,6MEDfjHxnVNcYmHe3mM6L2,0.479,0.558,11,-6.074,1,0.179,0,0.0808,0.8,83.465,262680,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Gallant,Ology,Bourbon,3Dp5SHGbRIqjGGI3cPdESA,0.515,0.664,0,-7.032,1,0.0647,0,0.106,0.501,153.896,279360,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Gallant,Skipping Stones,Borderline,1628bePljyUphqBPlobmbg,0.474,0.432,2,-6.864,0,0.0268,9.26e-06,0.19,0.204,127.851,213680,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
제이심포니,JS-시네마,까짓 사랑을,2dTRcmrkiumWuiR4eW556Z,0.655,0.488,1,-5.691,1,0.0288,0,0.203,0.342,92.051,223095,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Lukas Graham,Lukas Graham,Drunk in the Morning,3xi7d2yGx09UKMAAr7A3az,0.768,0.744,2,-4.721,1,0.0426,0,0.177,0.691,93.537,203080,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Passion Pit,Gossamer,Constant Conversations,3p9x4bK5bwmgXE6POMvOp0,0.56,0.799,5,-4.466,0,0.0675,0.0679,0.304,0.304,69.972,235600,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
William Singe,How Deep Is Your Love,How Deep Is Your Love,0pmSbpYeNlImxN5BzWH5zg,0.695,0.369,10,-10.944,1,0.122,0,0.104,0.398,115.245,136229,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
Trevor Wesley,Chivalry Is Dead - Single,Chivalry Is Dead,6kOrmPz9pkGzL4umBBRmWy,0.69,0.732,6,-5.499,1,0.0444,0,0.0579,0.661,129.875,209446,4,Gabrielle Cabebe,goodfeels.exe,Gabrielle Cabebe
