artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Dragonette,Twennies (The Knocks Remix),Twennies - The Knocks Remix,2udzkXs8wSPiRNDmzomieS,0.744,0.824,10,-6.211,0,0.0556,0.0118,0.0762,0.947,113.968,248421,4,Spotify,night pop,Public B
Romy,Strong,Strong,5bF00VrMY3FwnQDgoP4Gnk,0.582,0.813,4,-7.443,1,0.0433,0.0837,0.349,0.315,133.988,234053,4,Spotify,night pop,Public B
Isabel LaRosa,i'm yours,i'm yours,37vVp2sWHuuIBOSl1NswP6,0.398,0.705,5,-7.07,0,0.0756,5.13e-05,0.443,0.635,111.487,145668,4,Spotify,night pop,Public B
K.Flay,It's Been So Long,It's Been So Long,78wkUntddCbvNAzFE8DtCl,0.734,0.736,9,-6.944,0,0.0399,0.000798,0.16,0.708,111.994,192542,4,Spotify,night pop,Public B
Rebecca Black,Crumbs,Crumbs,4SBTecHxEs2ayXLiqs7Kmz,0.8,0.472,11,-7.601,0,0.181,0.0258,0.115,0.73,109.986,193425,4,Spotify,night pop,Public B
Jamie Fine,eight gardengate,Never Wanted This,1OayqR9ZUXeGJvUbKdeoaR,0.645,0.744,6,-4.79,1,0.04,0.0,0.183,0.489,153.982,151169,4,Spotify,night pop,Public B
Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,0.41,0.611,4,-8.271,0,0.0467,0.0,0.116,0.0899,185.727,184448,3,Spotify,night pop,Public B
The Weeknd,Starboy,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,0.582,0.525,1,-7.163,0,0.0627,0.0,0.134,0.51,133.249,260253,4,Spotify,night pop,Public B
Taylor Swift,Midnights (3am Edition),Glitch,6wAFvJPpTZVirBKGZ4EnMW,0.675,0.466,11,-9.738,0,0.201,0.0,0.11,0.347,140.864,148781,4,Spotify,night pop,Public B
Mareux,The Perfect Girl,The Perfect Girl,5RBOcBpJXaNnHCGViJmYhh,0.485,0.89,8,-5.992,0,0.0911,0.818,0.102,0.258,128.881,194423,4,Spotify,night pop,Public B
Halsey,So Good,So Good,6kxaaIeowajN7w21PfMLbu,0.576,0.627,3,-4.649,0,0.0449,0.0,0.181,0.311,164.998,176059,4,Spotify,night pop,Public B
Regard,You,You,2cc8Sw1OnCuA5bV8nqWqpE,0.691,0.695,0,-5.6,1,0.0367,0.0,0.0647,0.514,106.064,233386,4,Spotify,night pop,Public B
Bronski Beat,The Age of Consent,Smalltown Boy,5vmRQ3zELMLUQPo2FLQ76x,0.685,0.584,5,-10.616,0,0.0276,0.00918,0.124,0.939,134.546,302413,4,Spotify,night pop,Public B
Tove Lo,2 Die 4,2 Die 4,3QK2bbLCTGoFXFt64e5TBY,0.816,0.8,10,-5.705,0,0.0733,6.03e-05,0.129,0.534,118.014,185875,4,Spotify,night pop,Public B
Isabel LaRosa,HEARTBEAT,HEARTBEAT,6nStBZGqGgTR87MrBpNza0,0.542,0.729,2,-7.453,1,0.0881,8.97e-06,0.488,0.337,120.879,124959,4,Spotify,night pop,Public B
Rauw Alejandro,SATURNO,VERDE MENTA,7fsJoYyY8d8PrXKv7S2g3l,0.75,0.813,10,-4.885,0,0.0337,0.0,0.113,0.784,125.06,188169,4,Spotify,night pop,Public B
The Weeknd,Dawn FM,Gasoline,3KyKxJ4P3pVCgaZwaq2rUC,0.728,0.741,6,-7.075,0,0.0473,0.00206,0.33,0.31,123.006,212166,4,Spotify,night pop,Public B
Taylor Swift,Lover,The Archer,3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0,-9.375,1,0.0401,0.00569,0.0663,0.166,124.344,211240,4,Spotify,night pop,Public B
NOTD,I Don't Know Why,I Don't Know Why,0ZXdzaT1k688dkpNeEgQiV,0.499,0.898,8,-4.181,0,0.124,7.2e-06,0.0832,0.618,120.04,207668,4,Spotify,night pop,Public B
Angèle,Nonante-Cinq,Libre,5h9OvsTeNydBaZp7swQubV,0.786,0.695,9,-6.474,0,0.0284,0.0,0.233,0.816,125.992,164957,4,Spotify,night pop,Public B
Tove Lo,"How Long (From ""Euphoria"" An HBO Original Series)","How Long - From""Euphoria"" An HBO Original Series",05eZlxyjbkHMPCnunUasCS,0.668,0.687,7,-7.129,0,0.058,0.000822,0.149,0.468,97.025,199314,4,Spotify,night pop,Public B
Caroline Polachek,Pang,So Hot You're Hurting My Feelings,5B6Kjha6RRIMWGN7zGsAaT,0.795,0.576,6,-4.971,1,0.0289,1.01e-05,0.121,0.847,111.975,183861,4,Spotify,night pop,Public B
Ellie Goulding,An Introduction To Ellie Goulding EP,Lights,11ozIUBoXAgRTVWelDn4pL,0.703,0.731,8,-6.283,0,0.0311,0.00191,0.138,0.719,120.028,244267,4,Spotify,night pop,Public B
Charli XCX,CRASH,Yuck,5cYEuFqzITZlZzpoR1sHvu,0.765,0.675,1,-5.687,1,0.0402,1.51e-06,0.0703,0.886,100.939,138800,4,Spotify,night pop,Public B
Labrinth,Iridium,Iridium,5amRolITZmPuqDQOqJ4aWr,0.515,0.604,1,-6.595,0,0.294,0.0,0.069,0.267,133.582,166797,4,Spotify,night pop,Public B
Montell Fish,Exscape,Exscape,5L1WMbYfNFkmlyG407ke6S,0.599,0.854,4,0.829,0,0.0373,0.0,0.098,0.449,139.995,142286,4,Spotify,night pop,Public B
Elley Duhé,PIECES,PIECES,07IMjyn9gW77cR7APem5g6,0.491,0.704,3,-6.978,0,0.0464,0.000529,0.105,0.515,147.116,166680,4,Spotify,night pop,Public B
Maggie Rogers,Surrender,That's Where I Am,49EXOlUTFBGdI098L6SXDh,0.269,0.764,7,-3.735,1,0.0534,0.0,0.0723,0.15,181.299,252760,4,Spotify,night pop,Public B
Jubël,Diamonds (feat. Aleyna Tilki),Diamonds (feat. Aleyna Tilki),2akrIna6A1btLmjPBN8YKI,0.66,0.801,4,-5.018,0,0.0273,1.58e-06,0.454,0.53,120.064,168197,4,Spotify,night pop,Public B
Caroline Polachek,Sunset,Sunset,2eQ9B2SsQFU2qCnHSas3eQ,0.462,0.745,11,-5.356,0,0.0652,0.00015,0.288,0.648,122.051,163116,4,Spotify,night pop,Public B
Tove Lo,No One Dies From Love,No One Dies From Love,62MosvjGMQY3HeGPFEsmM1,0.652,0.801,0,-6.632,1,0.0576,1.22e-06,0.264,0.346,121.099,186018,4,Spotify,night pop,Public B
Ari Abdul,Stay,Stay,4WNrx9GTx4RvdnxR6qVysR,0.497,0.576,5,-5.013,0,0.0649,3.38e-05,0.166,0.227,102.707,172564,4,Spotify,night pop,Public B
Yeah Yeah Yeahs,Cool It Down,Wolf,4g3alZ0okNvZiOWW4pGUpw,0.576,0.812,4,-5.035,0,0.0505,0.00241,0.116,0.32,109.033,253027,4,Spotify,night pop,Public B
Madonna,Frozen (feat. 070 Shake),Frozen (feat. 070 Shake),34itnB3u4NTwj9ctVfiPmC,0.68,0.638,1,-6.324,1,0.0366,0.0,0.137,0.23,110.004,139636,4,Spotify,night pop,Public B
MUNA,MUNA,Anything But Me,0MtRE3z0MqQp9ZgYVW9s8u,0.641,0.773,0,-5.182,1,0.0676,0.000189,0.115,0.555,114.677,213025,4,Spotify,night pop,Public B
FKA twigs,CAPRISONGS,tears in the club (feat. the weeknd),1GsSM1Fju5J1Fsu51jEsTg,0.616,0.717,8,-6.178,1,0.11,9.81e-05,0.0731,0.72,167.99,196760,4,Spotify,night pop,Public B
Charli XCX,CRASH,Constant Repeat,0U9ltIN4q3aBKGZDZq5cAW,0.832,0.677,0,-6.442,0,0.0414,0.0,0.241,0.49,126.015,189373,4,Spotify,night pop,Public B
MICHELLE,PULSE,PULSE,0QHZGpHLzjeYgcVARNpb29,0.857,0.641,4,-5.234,0,0.0442,0.000565,0.0594,0.863,120.012,189000,4,Spotify,night pop,Public B
Dylan,No Romeo EP,No Romeo,2n4U8Qf9vkpl6rFQnXtLK5,0.563,0.859,2,-4.127,1,0.0617,0.0,0.0888,0.351,98.081,191027,4,Spotify,night pop,Public B
MUNA,MUNA,What I Want,7uvxkcv7FWVh4wE91I8Bi2,0.824,0.618,5,-5.435,0,0.0656,0.0,0.0872,0.676,120.028,243236,4,Spotify,night pop,Public B
Kacey Musgraves,star-crossed,cherry blossom,3PT3dmokgfqJSsZxv4Njw5,0.641,0.818,6,-6.757,1,0.0453,0.000444,0.168,0.355,109.967,184000,4,Spotify,night pop,Public B
Propaganda,A Secret Wish (Analogue Sequence),Duel,1sgMo3mjFB8mA7KLzETTeO,0.681,0.826,5,-7.746,0,0.0332,0.439,0.107,0.561,144.875,282387,4,Spotify,night pop,Public B
Lana Lubany,THE SNAKE,THE SNAKE,4tRXJwAv2zZrcDcfjTUekQ,0.544,0.366,6,-11.496,0,0.0386,0.016,0.113,0.0948,175.864,176953,3,Spotify,night pop,Public B
Sophie and the Giants,We Own The Night,We Own The Night,6e9EADA7sFGSmD10zcO5cs,0.679,0.796,1,-5.21,1,0.0413,1.16e-06,0.0957,0.683,119.985,185893,4,Spotify,night pop,Public B
FLETCHER,Sting,Sting,3CRLMDJygwt1KWMg1FASye,0.521,0.626,8,-7.245,1,0.0591,0.0,0.161,0.512,95.011,187253,4,Spotify,night pop,Public B
Jessie Ware,What's Your Pleasure?,Save A Kiss,6rlQYRWG6ZN5X89LA0zBE7,0.661,0.776,9,-9.82,0,0.063,0.0546,0.137,0.562,119.995,242267,4,Spotify,night pop,Public B
Emilie Nicolas,Easy,Easy,1U6NDSRMcLYdJIUzwPASni,0.5,0.434,6,-10.347,0,0.0419,0.13,0.0844,0.0675,120.03,344580,4,Spotify,night pop,Public B
Chappell Roan,Naked in Manhattan,Naked in Manhattan,74oXlQPr6x05HDrGVaiYXZ,0.771,0.704,1,-5.098,1,0.0315,0.0,0.0935,0.55,118.01,211058,4,Spotify,night pop,Public B
KSHMR,The Devil You Know (feat. Micky Blue),The Devil You Know (feat. Micky Blue),4APRlSlJJC1iHdTwHHEc8a,0.694,0.815,4,-6.2,0,0.0413,0.000119,0.141,0.319,119.969,198500,4,Spotify,night pop,Public B
Mabel,Overthinking,Overthinking,1rQkqnN2ky1KmchT66eWFu,0.603,0.701,7,-4.419,0,0.0326,0.0,0.204,0.569,141.989,174080,4,Spotify,night pop,Public B
The Knocks,Slow Song (with Dragonette),Slow Song (with Dragonette),7HDcd1vyDdNWq897wSILCZ,0.77,0.743,6,-3.251,1,0.0299,0.0003,0.144,0.843,123.014,253723,4,Spotify,night pop,Public B
MisterWives,Easy / Where Do We Go From Here?,Where Do We Go From Here?,5DObWDHfwHE2mIdZGgRnzE,0.696,0.9,7,-3.818,0,0.0438,0.00198,0.111,0.722,119.985,231671,4,Spotify,night pop,Public B
King Princess,Hold On Baby,For My Friends,6IEzGhvKEeUprf0pVk21ye,0.472,0.683,1,-6.007,1,0.0694,0.0,0.163,0.197,85.045,215621,4,Spotify,night pop,Public B
Shura,Nothing's Real,What's It Gonna Be?,1Jb8fejyUddXtl2JKAEFmQ,0.567,0.928,8,-5.533,1,0.0616,1.04e-05,0.347,0.698,171.974,214754,4,Spotify,night pop,Public B
