artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Blake Shelton,"Cheers, It's Christmas (Deluxe Edition)",Winter Wonderland,1VnWGO6qNxN7TCnUZv7TOR,0.646,0.696,0,-6.537,1,0.0303,2.16e-05,0.307,0.633,124.011,135413,4,Spotify,Country Christmas,Public A
Caylee Hammack,Christmas (Baby Please Come Home),Christmas (Baby Please Come Home),54H84HFq1hUDEOcYxbTjrL,0.3,0.91,3,-2.002,1,0.0533,0.0,0.0819,0.585,132.242,162840,4,Spotify,Country Christmas,Public A
Thomas Rhett,"Merry Christmas, Y’all",It's The Most Wonderful Time Of The Year,2AYgvrtpFIbF6Fkb02WVZ6,0.246,0.736,5,-5.248,0,0.0683,0.0,0.0542,0.644,200.089,176893,3,Spotify,Country Christmas,Public A
Dylan Scott,Merry Christmas,Jingle Bell Rock,3o5IChTvWMLHXkmnlSYI5z,0.691,0.584,10,-5.585,1,0.0325,0.0,0.272,0.67,122.065,133293,4,Spotify,Country Christmas,Public A
Brett Eldredge,Glow (Deluxe Edition),"Baby, It's Cold Outside (feat. Meghan Trainor)",3iLuRYqDqqTalagFbUfv6j,0.61,0.576,1,-4.789,1,0.0384,0.0,0.176,0.66,114.092,173547,4,Spotify,Country Christmas,Public A
Lady A,On This Winter's Night (Deluxe),Wonderful Christmastime,4hgiStykWNbJeVElAMW4EB,0.64,0.569,2,-5.693,1,0.0258,1.12e-06,0.125,0.764,89.996,200093,4,Spotify,Country Christmas,Public A
Gwen Stefani,You Make It Feel Like Christmas,You Make It Feel Like Christmas (feat. Blake Shelton),2OQ6a4CfUeYskpTTgyawyJ,0.635,0.87,2,-4.291,0,0.04,0.0,0.118,0.912,92.999,156773,4,Spotify,Country Christmas,Public A
Brett Young,Brett Young & Friends Sing The Christmas Classics,Rockin’ Around The Christmas Tree,1hecBi6qXM8bjTPnJjr205,0.695,0.584,11,-8.911,1,0.104,0.0,0.455,0.788,139.882,132709,4,Spotify,Country Christmas,Public A
Mitchell Tenpenny,Naughty List,Let it Snow! Let it Snow! Let it Snow!,4Z2DAcSiWC1lIHyf1p7giz,0.497,0.499,10,-6.651,1,0.0271,0.0,0.195,0.396,107.769,171573,4,Spotify,Country Christmas,Public A
Dolly Parton,Silent Night,Silent Night,32OH3VGKAqEOrFIqdkHCMe,0.278,0.172,2,-10.314,1,0.0318,1.4e-05,0.153,0.133,79.319,193146,3,Spotify,Country Christmas,Public A
Maddie & Tae,We Need Christmas,Holly Jolly Christmas,3J0gUsBf8rRdHYQDKqYC7Q,0.703,0.543,9,-6.071,1,0.0324,8.53e-06,0.098,0.659,136.048,140160,4,Spotify,Country Christmas,Public A
Cody Johnson,Hat Made Of Mistletoe,Hat Made Of Mistletoe,3OfH1IMhs7MyX0gzLzsNhJ,0.598,0.943,2,-3.964,1,0.0347,0.0,0.331,0.801,117.906,156347,4,Spotify,Country Christmas,Public A
Dan + Shay,Take Me Home For Christmas,Take Me Home For Christmas,72HP2M4jjw4t0AIGdEVGEF,0.694,0.769,6,-4.665,1,0.0325,0.0,0.0976,0.663,93.033,203880,4,Spotify,Country Christmas,Public A
Brett Eldredge,Glow,It's Beginning to Look a Lot Like Christmas,438duiec0gQXAN50WW5aaS,0.698,0.48,6,-6.162,1,0.0502,0.0,0.304,0.679,113.979,174560,4,Spotify,Country Christmas,Public A
Thomas Rhett,Christmas In The Country,Christmas In The Country,4n0NTwp3bu4TFpePsRv6Fb,0.637,0.695,8,-5.858,1,0.0316,0.0,0.0794,0.493,81.01,205587,4,Spotify,Country Christmas,Public A
Carrie Underwood,My Gift (Special Edition),Favorite Time Of Year,2aq7ZO1is1czoQAh076QFU,0.497,0.897,5,-4.21,1,0.0513,0.0,0.305,0.539,142.007,197223,4,Spotify,Country Christmas,Public A
Tim & The Glory Boys,Sleigh Ride,Sleigh Ride,6IXWwaxcBVLqSbU39Pqc19,0.578,0.875,0,-4.347,1,0.079,1.12e-06,0.175,0.83,169.994,185583,4,Spotify,Country Christmas,Public A
Adam Hambrick,What Christmas Means to Me,What Christmas Means to Me,2WBfmxOXnDxcm7sZOE5dSE,0.462,0.814,11,-5.162,1,0.0523,0.0,0.126,0.862,170.273,156916,4,Spotify,Country Christmas,Public A
Brett Eldredge,Glow (Deluxe Edition),Sleigh Ride,1Q4rFC7FrwJCsFDjmrP0Ti,0.698,0.495,6,-7.544,0,0.0492,0.0,0.159,0.839,76.028,182000,5,Spotify,Country Christmas,Public A
Mickey Guyton,O Holy Night,O Holy Night,35L5f32OEgIu5yLVfJHFtJ,0.172,0.615,7,-4.378,1,0.0368,0.0,0.119,0.371,185.612,307440,3,Spotify,Country Christmas,Public A
Mitchell Tenpenny,Naughty List,I Hope It Snows,1Tu2vqQl3Oo7HaQP1AS38G,0.507,0.66,11,-7.411,1,0.0476,0.0,0.1,0.355,161.876,239280,4,Spotify,Country Christmas,Public A
Thomas Rhett,"Merry Christmas, Y’all",Have Yourself A Merry Little Christmas,5bxpZZWMs6MJ7JzBFGvS1T,0.334,0.241,8,-11.639,1,0.0306,3.73e-05,0.103,0.255,67.343,253133,4,Spotify,Country Christmas,Public A
Various Artists,Dr. Seuss' How The Grinch Stole Christmas,"Where Are You Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",1msuiw6pnXYfxZ7Edyit9U,0.266,0.333,10,-9.876,1,0.031,0.0,0.121,0.0796,109.479,247040,4,Spotify,Country Christmas,Public A
Callista Clark,Please Come Home For Christmas,Please Come Home For Christmas,1ThD4PsOGfnO9a14FcEiTd,0.396,0.55,4,-5.76,1,0.031,0.0,0.231,0.305,188.953,171133,3,Spotify,Country Christmas,Public A
Brett Eldredge,Mr. Christmas,Feels Like Christmas,4ZUUqe1s7focZ76T7b3x9P,0.674,0.57,0,-6.047,0,0.0251,0.0,0.203,0.498,106.53,254285,3,Spotify,Country Christmas,Public A
Chris Young,It Must Be Christmas,It Must Be Christmas,5RS5bZyibXXrYZQX5IO4cu,0.601,0.546,2,-7.426,1,0.0326,0.0,0.15,0.414,123.927,211093,4,Spotify,Country Christmas,Public A
Ryan Kinder,This Christmas,This Christmas,641ODRLX1Mq1cOB9P0cBcz,0.66,0.447,5,-5.838,1,0.0279,0.0,0.0909,0.421,89.94,206285,4,Spotify,Country Christmas,Public A
Blake Shelton,"Cheers, It's Christmas (Super Deluxe)",Up On The House Top,5p3UXnTGlYfXVZZxydTDBE,0.546,0.891,2,-4.914,1,0.0453,0.000456,0.101,0.917,147.943,136773,4,Spotify,Country Christmas,Public A
Lady A,On This Winter's Night (Deluxe),Little Saint Nick,6luTECHWWvGbAft9qmBGPL,0.552,0.801,6,-6.091,1,0.0287,0.0,0.197,0.883,129.981,156800,4,Spotify,Country Christmas,Public A
