artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Glass Animals,Dreamland,Tangerine,40rOlDoGejXXF4B0BYsjx8,0.845,0.583,9,-5.948,0,0.0773,0.000536,0.1,0.842,149.941,200584,4,Ryan Dieselman,Vibes,Ryan Dieselman
Jacob Collier,Djesse Vol. 3,Time Alone With You (feat. Daniel Caesar),1iTiSQWPJNqthOMG8HG6gI,0.567,0.429,0,-7.792,1,0.462,0.0,0.522,0.586,79.153,256240,4,Ryan Dieselman,Vibes,Ryan Dieselman
Glass Animals,Dreamland,Hot Sugar,0r9OkYadpBgYA2bkkrRSsI,0.705,0.487,0,-9.456,0,0.0587,0.028,0.303,0.34,88.616,234866,4,Ryan Dieselman,Vibes,Ryan Dieselman
Glass Animals,Dreamland,Space Ghost Coast To Coast,0RZLmpEzGR2NHite6rvS5H,0.903,0.529,8,-9.901,1,0.0623,0.00255,0.138,0.353,100.977,187384,4,Ryan Dieselman,Vibes,Ryan Dieselman
Glass Animals,Dreamland,Your Love (Déjà Vu),0bx6v84HtmEYFRBAOvDTgk,0.851,0.663,7,-7.168,1,0.0532,0.363,0.103,0.605,108.004,234372,4,Ryan Dieselman,Vibes,Ryan Dieselman
Magic City Hippies,Modern Animal,Franny,5dmVpa8bg3PpVEnn9BgsFa,0.605,0.77,9,-6.713,1,0.0476,3.46e-06,0.398,0.888,161.992,195253,4,Ryan Dieselman,Vibes,Ryan Dieselman
Glass Animals,Dreamland,It’s All So Incredibly Loud,7jbDqjzkpjfUytnqG6zxO3,0.394,0.278,1,-13.28,0,0.033,0.169,0.0689,0.121,106.989,259060,4,Ryan Dieselman,Vibes,Ryan Dieselman
Glass Animals,Dreamland,Helium,1yOc6FBOVD6zBwOMxiSEEv,0.289,0.307,4,-16.036,1,0.0452,0.275,0.255,0.0477,96.516,328232,4,Ryan Dieselman,Vibes,Ryan Dieselman
Bruno Mars,An Evening With Silk Sonic,Leave The Door Open,4pryE6cN2gFL1FVF5fYINl,0.586,0.616,5,-7.964,1,0.0324,0.0,0.0927,0.719,148.088,242096,4,Ryan Dieselman,Vibes,Ryan Dieselman
Bruno Mars,An Evening With Silk Sonic,Fly As Me,7suB6D6uKX5DfPukdGaz0W,0.783,0.627,2,-8.521,1,0.102,0.0,0.0606,0.48,100.025,219389,4,Ryan Dieselman,Vibes,Ryan Dieselman
Bruno Mars,An Evening With Silk Sonic,After Last Night (with Thundercat & Bootsy Collins),6jGAh1bFnXt1Muj9zeHveZ,0.651,0.703,0,-8.958,0,0.0816,0.0,0.0608,0.647,140.051,249444,4,Ryan Dieselman,Vibes,Ryan Dieselman
Bruno Mars,An Evening With Silk Sonic,Smokin Out The Window,1oERlssLrpssCAY6Yqqs6c,0.627,0.618,2,-8.529,1,0.0437,0.0,0.351,0.848,82.03,197443,4,Ryan Dieselman,Vibes,Ryan Dieselman
Bruno Mars,An Evening With Silk Sonic,Put On A Smile,5lka5RUbLVQGO94mKAPMRO,0.548,0.627,9,-8.949,1,0.0409,0.0,0.285,0.493,143.994,255455,4,Ryan Dieselman,Vibes,Ryan Dieselman
Bruno Mars,An Evening With Silk Sonic,777,2K6vUau7bnZUamjbRSOOvJ,0.836,0.622,1,-11.003,1,0.0946,0.000566,0.335,0.892,102.015,165001,4,Ryan Dieselman,Vibes,Ryan Dieselman
