artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Ethel Cain,Preacher’s Daughter,American Teenager,4ltqfN12ohaVZdM6C45gMg,0.415,0.748,4,-5.008,1,0.0481,0,0.0903,0.154,120.056,258419,4,Spotify,Best Indie Songs of 2022,Public C
Steve Lacy,Gemini Rights,Buttons,11uXhnPkoGQtk3STW7ItHr,0.779,0.372,9,-6.252,1,0.0284,0.000324,0.703,0.327,129.968,184973,4,Spotify,Best Indie Songs of 2022,Public C
Omar Apollo,Ivory,Invincible (feat. Daniel Caesar),7jhxagwOk9y1HC5ciRfmkQ,0.555,0.474,6,-11.706,0,0.0668,0.00426,0.162,0.262,134.89,216160,4,Spotify,Best Indie Songs of 2022,Public C
beabadoobee,Beatopia,the perfect pair,41P6Tnd8KIHqON0QIydx6a,0.634,0.663,11,-6.818,1,0.0331,0.124,0.102,0.6,146.053,177533,4,Spotify,Best Indie Songs of 2022,Public C
Sudan Archives,Selfish Soul,Selfish Soul,3ceTUPvI4JAuSwFWfeB7Ym,0.677,0.551,7,-7.963,1,0.0293,0.269,0.088,0.246,106.954,142667,4,Spotify,Best Indie Songs of 2022,Public C
Yeah Yeah Yeahs,Cool It Down,Spitting Off the Edge of the World,0JX23XA8E7aN1Chj32kgVn,0.413,0.722,2,-5.875,1,0.036,3.13e-06,0.0626,0.0803,109.948,257747,4,Spotify,Best Indie Songs of 2022,Public C
Wet Leg,Angelica,Angelica,1QmWlI3uylUl7Je1uTtj42,0.491,0.87,0,-5.138,1,0.0393,0.000729,0.368,0.314,131.989,232320,4,Spotify,Best Indie Songs of 2022,Public C
Alex G,God Save The Animals,Runner,5DRnssBoVo8e7uAQZkNT8O,0.732,0.703,11,-7.224,1,0.0314,0.0417,0.109,0.836,108.979,156772,4,Spotify,Best Indie Songs of 2022,Public C
Joji,SMITHEREENS,Die For You,26hOm7dTtBi0TdpDGl141t,0.472,0.518,8,-7.379,1,0.051,0.127,0.289,0.154,147.805,211667,4,Spotify,Best Indie Songs of 2022,Public C
Grace Ives,Janky Star,On The Ground,4FHJqPdhIHhHn1JfcdwQOL,0.834,0.928,2,-3.183,1,0.0346,0.411,0.0795,0.795,132.993,205387,4,Spotify,Best Indie Songs of 2022,Public C
Kevin Kaarl,Paris Texas,Como me encanta,5QLw2hi44Hhc9okMOF4VLT,0.619,0.548,5,-9.338,1,0.0294,0.0496,0.0733,0.636,124.884,321663,4,Spotify,Best Indie Songs of 2022,Public C
Kenny Beats,LOUIE,Hold My Head,4eSZUNz2flCKs7zESV50kW,0.627,0.791,5,-6.422,0,0.127,1.05e-06,0.595,0.545,144.06,106867,4,Spotify,Best Indie Songs of 2022,Public C
Big Thief,Dragon New Warm Mountain I Believe In You,Certainty,3i7XRi2UyvGTdJawJRkVhd,0.611,0.507,9,-8.521,1,0.0267,0.012,0.222,0.401,76.578,187389,4,Spotify,Best Indie Songs of 2022,Public C
The 1975,Being Funny In A Foreign Language,About You,1fDFHXcykq4iw8Gg7s5hG9,0.416,0.762,2,-7.385,1,0.0279,0.804,0.0559,0.461,95.967,326491,4,Spotify,Best Indie Songs of 2022,Public C
Maggie Rogers,Surrender,That's Where I Am,49EXOlUTFBGdI098L6SXDh,0.269,0.764,7,-3.735,1,0.0534,0,0.0723,0.15,181.299,252760,4,Spotify,Best Indie Songs of 2022,Public C
Caroline Polachek,Billions,Billions,4gsdYgnktO0jmKEVoL8kfm,0.589,0.61,5,-9.663,1,0.0921,0.000261,0.374,0.348,139.941,296555,4,Spotify,Best Indie Songs of 2022,Public C
Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),64dLd6rVqDLtkXFYrEUHIU,0.695,0.923,1,-3.93,0,0.0522,0.0469,0.116,0.551,108.014,215150,3,Spotify,Best Indie Songs of 2022,Public C
Rachel Chinouriri,All I Ever Asked,All I Ever Asked,2F9DCIJ7ZXHhNkiIlIIOkw,0.913,0.459,5,-7.528,1,0.0446,0.000889,0.0891,0.848,114.996,215385,4,Spotify,Best Indie Songs of 2022,Public C
Men I Trust,Billie Toppy,Billie Toppy,5jyj2XKWILHQxDoz59ddCT,0.676,0.685,7,-11.396,1,0.0616,0.817,0.107,0.621,168.996,195290,4,Spotify,Best Indie Songs of 2022,Public C
Alvvays,Blue Rev,Easy On Your Own?,42oq4KDYcBwAHpEkV3PuWc,0.353,0.851,9,-5.068,1,0.0756,0.000636,0.325,0.241,117.069,174627,4,Spotify,Best Indie Songs of 2022,Public C
Beach House,Once Twice Melody,New Romance,47htv7rED6WpgrPFM4J9pS,0.398,0.826,7,-5.714,0,0.0336,0.00189,0.195,0.175,82.531,252733,4,Spotify,Best Indie Songs of 2022,Public C
Nick Hakim,Happen,Happen,4TCMDoYMAGRzmvmBjnqUmw,0.648,0.403,7,-7.038,1,0.0301,0.761,0.115,0.265,122.009,253373,4,Spotify,Best Indie Songs of 2022,Public C
Weyes Blood,"And In The Darkness, Hearts Aglow","It's Not Just Me, It's Everybody",7G6NU3cp3ufNMEFCI2l90X,0.426,0.342,0,-11.531,1,0.0265,0.0172,0.258,0.155,74.853,376520,4,Spotify,Best Indie Songs of 2022,Public C
Remi Wolf,Juno (Deluxe),Michael,3BEG90ffpOk0TO8PTEA4AT,0.555,0.697,4,-4.47,1,0.0382,0,0.119,0.527,163.881,165453,4,Spotify,Best Indie Songs of 2022,Public C
MUNA,MUNA,Anything But Me,0MtRE3z0MqQp9ZgYVW9s8u,0.641,0.773,0,-5.182,1,0.0676,0.000189,0.115,0.555,114.677,213025,4,Spotify,Best Indie Songs of 2022,Public C
Djo,DECIDE,Change,1yQkAv4xtapCBCzI8q1QGF,0.635,0.612,5,-7.371,1,0.027,0.0035,0.787,0.545,99.972,177642,4,Spotify,Best Indie Songs of 2022,Public C
Mt. Joy,Orange Blood,Orange Blood,1672RT45nXNUb28fzzPxn8,0.712,0.53,5,-9.842,0,0.0444,0.512,0.129,0.496,118.994,226013,4,Spotify,Best Indie Songs of 2022,Public C
Phoenix,Tonight (feat. Ezra Koenig),Tonight (feat. Ezra Koenig),4JvFNFTjEtZyEzh8w0YzHF,0.671,0.736,8,-6.705,1,0.0344,0.00381,0.111,0.89,141.967,246707,4,Spotify,Best Indie Songs of 2022,Public C
The National,Weird Goodbyes (feat. Bon Iver),Weird Goodbyes (feat. Bon Iver),2NbS9E0ZZKAMJAppj8P53N,0.523,0.555,8,-7.761,1,0.0776,0.000859,0.0812,0.715,99.641,303173,4,Spotify,Best Indie Songs of 2022,Public C
Khruangbin,Texas Moon,Mariella,3dvXRk7TZ929m21p49RR5P,0.593,0.576,2,-10.331,1,0.032,0.718,0.0827,0.559,109.935,310554,4,Spotify,Best Indie Songs of 2022,Public C
CASTLEBEAT,Half Life,Home,3tYH04NBLuzodhjHpsBjoh,0.559,0.852,4,-7.428,1,0.0287,0.732,0.392,0.462,132.972,231493,4,Spotify,Best Indie Songs of 2022,Public C
Mitski,Laurel Hell,The Only Heartbreaker,4VYNZbmI3ixv9mlTTd9NKc,0.485,0.747,11,-7.188,1,0.0339,0.0123,0.157,0.589,151.212,184549,4,Spotify,Best Indie Songs of 2022,Public C
Sharon Van Etten,We've Been Going About This All Wrong,Mistakes,4WYVA9t70fpESE1mychdZL,0.571,0.775,6,-7.83,1,0.0273,0.59,0.182,0.515,99.902,239147,4,Spotify,Best Indie Songs of 2022,Public C
Florence + The Machine,Dance Fever,Free,7H7SHw3YWXhb4zYqyoPNa1,0.465,0.696,10,-6.233,0,0.0363,0.00196,0.142,0.0494,174.806,234858,4,Spotify,Best Indie Songs of 2022,Public C
Nilüfer Yanya,PAINLESS,the dealer,1UZ1OcxlQYd28UoCnbNYCB,0.742,0.859,6,-6.495,0,0.0417,2.61e-06,0.12,0.848,129.978,218640,4,Spotify,Best Indie Songs of 2022,Public C
Montell Fish,Her Love Still Haunts Me Like a Ghost,Hotel,2LtCEKs68u3RpNh4wybCF8,0.228,0.427,0,-8.739,0,0.0363,0.0167,0.592,0.192,180.345,197333,4,Spotify,Best Indie Songs of 2022,Public C
Blood Orange,Jesus Freak Lighter,Jesus Freak Lighter,22MPIMPsoi0vd46wsbpzfE,0.641,0.917,1,-9.749,1,0.0347,0.84,0.17,0.14,113.401,152381,4,Spotify,Best Indie Songs of 2022,Public C
Stella Explorer,Gold Rush,Gold Rush,48iDkwmfHzeX5IXFQujb7x,0.694,0.623,1,-11.177,1,0.0446,0.235,0.073,0.629,109.992,284971,4,Spotify,Best Indie Songs of 2022,Public C
Blondshell,Olympus,Olympus,7JONeaUwRAPZvrXBrhGq4E,0.568,0.594,0,-6.211,1,0.0257,4.83e-05,0.23,0.468,140.029,224000,4,Spotify,Best Indie Songs of 2022,Public C
The Dare,Girls,Girls,6Oxvmvd1R15OPi86rcj7l5,0.942,0.814,2,-2.523,1,0.227,8.72e-06,0.057,0.886,121.981,119559,4,Spotify,Best Indie Songs of 2022,Public C
U.S. Girls,So Typically Now,So Typically Now,1IafXP9REln2SxcNXOCIDS,0.711,0.72,1,-4.898,1,0.0319,0.804,0.0748,0.388,104.022,195805,4,Spotify,Best Indie Songs of 2022,Public C
Dehd,Blue Skies,Bad Love,0atclF6Pp5MffEEi7CSFlE,0.623,0.766,4,-7.445,1,0.0531,0.0193,0.158,0.55,153.15,150824,4,Spotify,Best Indie Songs of 2022,Public C
Julia Jacklin,PRE PLEASURE,Be Careful With Yourself,0c8dhGhpolT4ByZ28RgIti,0.538,0.689,4,-6.906,1,0.0248,0.0079,0.115,0.637,100.203,227842,4,Spotify,Best Indie Songs of 2022,Public C
Royel Otis,Oysters In My Pocket,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,0.598,0.924,6,-4.974,0,0.0623,0.799,0.17,0.611,168.017,162339,4,Spotify,Best Indie Songs of 2022,Public C
070 Shake,You Can’t Kill Me,Skin and Bones,4CZgQq8KJYWGh1bM3sqGmd,0.613,0.633,0,-6.494,1,0.0292,0,0.0839,0.334,115.98,214158,4,Spotify,Best Indie Songs of 2022,Public C
Toro y Moi,MAHAL,Millennium,3G1nE9ZEv4eGEM48IAIv8u,0.687,0.691,2,-6.743,1,0.0378,0.000153,0.12,0.831,98.055,181687,4,Spotify,Best Indie Songs of 2022,Public C
Orion Sun,dirty dancer,dirty dancer,1ciQU7ZQGHq129m3njp9en,0.702,0.525,7,-5.028,0,0.0313,0.0667,0.119,0.515,113.856,169720,4,Spotify,Best Indie Songs of 2022,Public C
The Backseat Lovers,Growing/Dying,Growing/Dying,4JAFlkYkNy1MM6zOqRbiGp,0.466,0.404,11,-7.789,1,0.0271,0.0494,0.085,0.235,89.955,212093,4,Spotify,Best Indie Songs of 2022,Public C
Björk,Fossora,Atopos,6I1iRZyHuBtsolaGh3knLI,0.589,0.899,7,-5.578,1,0.225,0.00016,0.125,0.335,175.719,286903,4,Spotify,Best Indie Songs of 2022,Public C
Hannes,Stockholmsvy,Stockholmsvy,3BeaiIXko9QV8689eWB6yd,0.741,0.389,1,-10.971,1,0.0615,0.532,0.103,0.742,90.01,161397,4,Spotify,Best Indie Songs of 2022,Public C
Arlo Parks,Softly,Softly,3fpfQC77x3uwESSJ6VmUKM,0.739,0.522,1,-10.876,1,0.0355,0.00608,0.199,0.214,110.0,188781,4,Spotify,Best Indie Songs of 2022,Public C
Arctic Monkeys,There’d Better Be A Mirrorball,There’d Better Be A Mirrorball,0yowbJnnbTLpr99f9l1uba,0.513,0.369,3,-10.899,1,0.0307,0.0139,0.186,0.311,72.062,265798,4,Spotify,Best Indie Songs of 2022,Public C
MorMor,Semblance,Seasons Change,3XlKF7jaEQhVc3FcmN6ao1,0.787,0.761,0,-8.415,1,0.0372,0.535,0.291,0.674,131.947,149524,4,Spotify,Best Indie Songs of 2022,Public C
Lola Marsh,Shot Shot Cherry,Shot Shot Cherry,1gib2zY48RjxVCXcpKuwPW,0.611,0.737,2,-5.552,0,0.0314,0.0436,0.187,0.486,119.994,152584,4,Spotify,Best Indie Songs of 2022,Public C
Telenova,Stained Glass Love,Scarlet,6fTkSjFAjab49yVASIWwey,0.72,0.783,0,-4.314,0,0.0268,0.000517,0.0971,0.512,94.01,198373,4,Spotify,Best Indie Songs of 2022,Public C
hemlocke springs,girlfriend,girlfriend,0Dl965SLJGi9bB0SrvtPRx,0.763,0.759,11,-3.925,0,0.0906,4.24e-05,0.0724,0.964,146.006,133151,4,Spotify,Best Indie Songs of 2022,Public C
Baird,Lightning Of July,Lightning Of July,3Q4WTzhqY25Y7aVCmYt4TJ,0.464,0.518,6,-8.13,1,0.108,0.00744,0.103,0.56,155.623,176667,3,Spotify,Best Indie Songs of 2022,Public C
Miya Folick,2007,Bad Thing,5c6lGOvAZrsuj9ypNX3doN,0.661,0.853,0,-6.349,1,0.035,6.96e-05,0.265,0.82,120.003,202219,4,Spotify,Best Indie Songs of 2022,Public C
yeule,Too Dead Inside,Too Dead Inside,5fzFsmKy3ey9HHkUxrKYhW,0.628,0.786,5,-8.15,0,0.0593,0.000772,0.0777,0.243,103.01,205775,4,Spotify,Best Indie Songs of 2022,Public C
Jockstrap,I Love You Jennifer B,Greatest Hits,5eWKybWrLV0JyI2rU0NfA1,0.696,0.786,1,-7.593,1,0.0467,0.419,0.0446,0.76,96.001,267080,4,Spotify,Best Indie Songs of 2022,Public C
Mallrat,Butterfly Blue,Teeth,6MynbspeogZ1SeMXsoD0Nf,0.494,0.854,5,-6.818,1,0.0477,0.359,0.0921,0.71,220.024,189202,4,Spotify,Best Indie Songs of 2022,Public C
Abby Sage,Backwards Directions,Backwards Directions,5vbnQr1tWSSREmcIONIUm9,0.852,0.376,10,-10.434,1,0.0485,0.452,0.0956,0.484,114.999,187072,4,Spotify,Best Indie Songs of 2022,Public C
Momma,Household Name,Motorbike,2JMB5piiHlzUWqvnPfuVCO,0.576,0.764,2,-6.243,1,0.0401,0.264,0.18,0.465,128.013,201333,4,Spotify,Best Indie Songs of 2022,Public C
girlpuppy,I Miss When I Smelled Like You,I Miss When I Smelled Like You,6IhWjoBYe5hvHKA4ZLH4dX,0.548,0.56,4,-6.246,1,0.036,0.000132,0.139,0.476,83.967,231627,4,Spotify,Best Indie Songs of 2022,Public C
Σtella,Up and Away,Charmed,6DYLWAdxEJvwWmT7EkeDkX,0.782,0.359,11,-9.088,1,0.0302,0.0237,0.203,0.793,98.996,158360,4,Spotify,Best Indie Songs of 2022,Public C
Ray Laurél,MANIC PIXIE DREAM BOY,MANIC PIXIE DREAM BOY,3T99pTSG50ydk5NWrWb8t4,0.572,0.771,8,-9.007,1,0.0983,0.000382,0.288,0.841,194.032,123711,4,Spotify,Best Indie Songs of 2022,Public C
Panda Bear,Edge of the Edge,Edge of the Edge,1FjITBDWT1DyZGiMaJvy2a,0.577,0.806,7,-5.134,1,0.0406,2.2e-05,0.0795,0.707,128.377,288747,4,Spotify,Best Indie Songs of 2022,Public C
Giant Rooks,Morning Blue,Morning Blue,71qr4SoRZ61SKxhH4XhAqP,0.632,0.861,9,-3.472,0,0.0365,0,0.327,0.714,108.004,217137,4,Spotify,Best Indie Songs of 2022,Public C
LA ÉLITE,Nuit Folle,Nuit Folle,4laLG72m2HR2WzU3BRIGo8,0.452,0.853,10,-3.9,1,0.0452,0,0.421,0.349,160.094,193500,4,Spotify,Best Indie Songs of 2022,Public C
Fazerdaze,Come Apart,Come Apart,7uDPHQ8ZRfeqwmYGDGYAio,0.754,0.554,0,-5.16,1,0.0337,0,0.0645,0.471,111.051,184240,4,Spotify,Best Indie Songs of 2022,Public C
Natalia Lacunza,Tiene Que Ser Para Mí,Todo Lamento,575TV9YEnYo7bVLa0sveRn,0.633,0.592,11,-8.381,1,0.0849,6.03e-06,0.109,0.298,147.996,155680,4,Spotify,Best Indie Songs of 2022,Public C
Her Skin,I started a garden,confident,0l5RnR0hCX0PnOlYuR6x3q,0.47,0.673,0,-6.267,1,0.031,0.000885,0.0996,0.545,124.887,137333,4,Spotify,Best Indie Songs of 2022,Public C
Luna Li,Duality,Afterglow,5AOfrE1Sw9wWYfTkL2C7uP,0.581,0.522,5,-8.615,1,0.0266,0.000389,0.0988,0.407,132.314,198467,4,Spotify,Best Indie Songs of 2022,Public C
Melody's Echo Chamber,Unfold,Unfold,0pPriiSNZ0ZuTVsWZbPuph,0.589,0.802,8,-6.085,1,0.0336,0.0466,0.0768,0.759,107.945,90127,4,Spotify,Best Indie Songs of 2022,Public C
moon tang,lately,lately,0xEpNvwICCpdZU6i2h0GUr,0.84,0.299,1,-9.548,1,0.118,4.7e-06,0.164,0.553,105.002,170933,4,Spotify,Best Indie Songs of 2022,Public C
