artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Beach House,Depression Cherry,Space Song,7H0ya83CMmgFcOhw0UB6ow,0.508,0.792,0,-7.311,0,0.0297,0.124,0.145,0.601,147.067,320467,4,Spotify,Dreampop Classics,Public G
Mazzy Star,So Tonight That I Might See,Fade Into You,1LzNfuep1bnAUR9skqdHCK,0.42,0.33,9,-13.925,1,0.0275,0.000679,0.0677,0.175,157.143,295600,3,Spotify,Dreampop Classics,Public G
The Marías,"Superclean, Vol. I",Only in My Dreams,190IqlryWu91WBKeDgZqZz,0.518,0.496,10,-11.607,1,0.0292,0.1,0.0999,0.281,143.921,170893,4,Spotify,Dreampop Classics,Public G
Cocteau Twins,Heaven or Las Vegas,Cherry-coloured Funk,37pKTyMwalomKCZjxTc2QZ,0.49,0.652,2,-5.813,1,0.0274,6.24e-05,0.0991,0.339,90.085,192467,4,Spotify,Dreampop Classics,Public G
Slowdive,Souvlaki,When the Sun Hits,0oxYB9GoOIDrdzniNdKC44,0.33,0.532,2,-11.764,1,0.0263,0.709,0.101,0.218,93.512,285907,4,Spotify,Dreampop Classics,Public G
No Vacation,Yam Yam,Yam Yam,7kyiHjkFdmHcYcIJtFAdaF,0.445,0.591,7,-9.004,0,0.0316,0.766,0.107,0.0774,137.864,216038,4,Spotify,Dreampop Classics,Public G
Washed Out,Life of Leisure,Feel It All Around,4V0x90QcMh4ZxwHzEWOdtK,0.34,0.737,8,-4.681,1,0.0582,0.762,0.0699,0.499,172.022,192080,4,Spotify,Dreampop Classics,Public G
The Jesus and Mary Chain,Psychocandy (Expanded Version),Just Like Honey,1LwP9g1Hjbs64jXM2Qsxry,0.341,0.552,8,-10.503,1,0.0423,0.616,0.0591,0.486,121.361,182493,4,Spotify,Dreampop Classics,Public G
Blonde Redhead,Melody of Certain Damaged Lemons,For the Damaged Coda,6lvJDlBrtabJWiBlMTGxKs,0.5,0.47,0,-9.995,0,0.0395,0.88,0.0899,0.0766,141.454,157000,4,Spotify,Dreampop Classics,Public G
LSD and the Search for God,LSD and the Search for God,Starting Over,0dcu28YT8cXZH7JTIraszp,0.225,0.511,4,-9.316,1,0.0339,0.918,0.108,0.117,114.255,304240,4,Spotify,Dreampop Classics,Public G
Deerhunter,Halcyon Digest,Revival,1k7lK8tjU5BPsXez7WEpg0,0.655,0.806,6,-6.493,1,0.0335,0.00482,0.28,0.702,119.029,133667,4,Spotify,Dreampop Classics,Public G
This Mortal Coil,It'll End In Tears (Remastered),Song To The Siren - Remastered,26uVYNtKahTAcZMDWiuBnt,0.215,0.24,10,-12.597,1,0.0407,5.9e-06,0.135,0.0892,128.729,211093,5,Spotify,Dreampop Classics,Public G
Cocteau Twins,Heaven or Las Vegas,Heaven or Las Vegas,0AxZUYeQ9bZwSdt1LmZuok,0.202,0.804,7,-5.465,1,0.0383,0.00775,0.081,0.418,179.911,298400,4,Spotify,Dreampop Classics,Public G
my bloody valentine,Loveless,Only Shallow,52UcjsM15hjCQAUbTW2hy1,0.138,0.691,0,-7.976,1,0.0443,0.786,0.0895,0.36,170.342,257520,4,Spotify,Dreampop Classics,Public G
Slowdive,Souvlaki,Alison,33HRECrmuelZxOpid6XTNX,0.276,0.449,4,-11.428,1,0.0375,0.783,0.108,0.278,101.687,230987,4,Spotify,Dreampop Classics,Public G
Beach House,Bloom,Lazuli,6HdMeOwJXD3oY1Thn1bsCY,0.34,0.812,11,-5.783,0,0.0299,0.626,0.263,0.724,219.446,301867,4,Spotify,Dreampop Classics,Public G
Pale Saints,Flesh Balloon,Kinky Love,5hUCTgttGB1eS4GJdPEQEM,0.374,0.272,1,-18.262,1,0.0341,0.0,0.0641,0.303,178.809,244240,4,Spotify,Dreampop Classics,Public G
Lush,Spooky,For Love,3KiKpbpJp9QKuTZb9ocfJi,0.509,0.611,6,-11.036,0,0.0291,0.0,0.107,0.9,129.926,209133,4,Spotify,Dreampop Classics,Public G
Drop Nineteens,Delaware,Kick The Tragedy,40ABtf917Ghhi2tkQDNOdn,0.414,0.404,5,-14.677,1,0.0293,0.433,0.121,0.156,102.883,535600,4,Spotify,Dreampop Classics,Public G
Melody's Echo Chamber,Melody's Echo Chamber,I Follow You,6rv4gfOtrlYFrcu03gZkUW,0.222,0.801,9,-4.892,0,0.0394,0.319,0.114,0.685,200.76,214400,4,Spotify,Dreampop Classics,Public G
Cocteau Twins,Treasure,Lorelei,1ZnXuijpwEBjhNxpEnb8WH,0.373,0.679,0,-9.195,1,0.0393,0.116,0.247,0.42,90.974,223267,4,Spotify,Dreampop Classics,Public G
This Mortal Coil,It'll End In Tears (Remastered),Kangaroo - Remastered,2HsOICaAi5bwnqyG7uO1Fo,0.18,0.167,3,-11.286,1,0.0293,0.165,0.126,0.0488,170.093,209093,4,Spotify,Dreampop Classics,Public G
Slowdive,Slowdive,Sugar for the Pill,0eVz3hV2xOXdneGpnWDFpb,0.534,0.536,7,-7.682,1,0.0244,0.835,0.113,0.427,98.018,270918,4,Spotify,Dreampop Classics,Public G
Tamaryn,The Waves,Love Fade,0p6JvwRK6RqC1SyRVKP6cN,0.426,0.912,7,-4.594,1,0.0445,0.896,0.357,0.188,117.953,220760,4,Spotify,Dreampop Classics,Public G
The Radio Dept.,Passive Aggressive,Pulling Our Weight,5JfibYpOT2Rtw6a0iWHiNm,0.531,0.831,11,-7.43,0,0.027,0.871,0.0646,0.962,143.98,200442,4,Spotify,Dreampop Classics,Public G
No Vacation,Days,Days,716OZGLBg3vkNfMTpfbYm6,0.469,0.866,4,-5.372,1,0.0321,0.921,0.183,0.56,131.0,320328,4,Spotify,Dreampop Classics,Public G
Broadcast,Work And Non Work,The Book Lovers,4O76joQmZKoZm78s0vOHTJ,0.191,0.406,9,-12.165,1,0.0383,0.783,0.0734,0.0374,117.062,289627,4,Spotify,Dreampop Classics,Public G
my bloody valentine,Glider,Off Your Face,7hrQx8C3rT5R447bmNnq5Y,0.372,0.809,6,-10.114,1,0.0532,0.93,0.262,0.279,136.668,255427,4,Spotify,Dreampop Classics,Public G
Melody's Echo Chamber,Melody's Echo Chamber,"Some Time Alone, Alone",6G7rDUqMhnmXFVwRRQ7azu,0.446,0.959,10,-3.93,0,0.0485,0.00445,0.28,0.546,108.475,226400,4,Spotify,Dreampop Classics,Public G
Airiel,Winks & Kisses: Melted,In Your Room,7l5XWtUfIclO2xCTFvts8V,0.187,0.945,11,-6.332,1,0.0398,0.241,0.104,0.461,104.974,566467,4,Spotify,Dreampop Classics,Public G
Beach House,Thank Your Lucky Stars,Majorette,1xHrTucRP7hVViMekBfu7S,0.403,0.412,2,-10.03,1,0.0256,0.815,0.115,0.471,158.014,240770,4,Spotify,Dreampop Classics,Public G
Lush,Split,Desire Lines,7Bv26qd7JX525wGCmhrPtj,0.376,0.663,9,-5.451,0,0.0325,0.00479,0.075,0.0725,121.049,459173,4,Spotify,Dreampop Classics,Public G
Blonde Redhead,Misery Is a Butterfly,Misery Is a Butterfly,0tm9m5pv01Toj3nt3LESdZ,0.548,0.77,9,-6.676,0,0.026,0.286,0.291,0.41,144.242,307667,4,Spotify,Dreampop Classics,Public G
Barrie,Tal Uno,Tal Uno,3BPRUFOrl3IOOY8HpzRn4S,0.533,0.624,11,-8.829,0,0.0258,0.894,0.295,0.422,109.981,267275,4,Spotify,Dreampop Classics,Public G
Broadcast,The Noise Made By People,Echo's Answer,3ZB8WOTt7p9cSia9iG0TMz,0.212,0.216,0,-18.373,1,0.0426,0.804,0.107,0.0774,80.37,192000,4,Spotify,Dreampop Classics,Public G
Pinkshinyultrablast,Everything Else Matters,Holy Forest,5740WNrWQZEiXK6yoPp2q4,0.392,0.885,2,-7.725,1,0.0894,0.798,0.11,0.589,169.892,248744,3,Spotify,Dreampop Classics,Public G
Locust,Morning Light,No-One in the World,4eCgoHGTLuZshiHWitgAtT,0.635,0.556,9,-11.936,1,0.0317,0.967,0.512,0.639,143.087,401112,4,Spotify,Dreampop Classics,Public G
my bloody valentine,Isn't Anything,Lose My Breath,1Ma06PrhbT07YFTlM48rAK,0.378,0.606,6,-13.003,1,0.0261,0.84,0.116,0.436,91.875,217627,4,Spotify,Dreampop Classics,Public G
YACHT,Sub Versions,Avril 14th,4BN4eqlL0VzTBW0QUo9ChQ,0.434,0.508,8,-11.2,1,0.0278,0.552,0.166,0.142,77.497,130064,4,Spotify,Dreampop Classics,Public G
Slowdive,Pygmalion,Crazy for You,3gcIqknhltPEuekVMrP25o,0.15,0.537,4,-7.475,0,0.0317,0.213,0.31,0.0362,101.768,361213,4,Spotify,Dreampop Classics,Public G
Lush,Gala,Sweetness and Light,1Pr2b8WV0rFkSAjrnzUeDc,0.46,0.878,4,-7.903,1,0.0514,0.813,0.0967,0.34,109.903,317093,4,Spotify,Dreampop Classics,Public G
Blonde Redhead,Melody of Certain Damaged Lemons,In Particular,4rz3AwWL2wbJoye11pbULz,0.819,0.551,6,-9.402,1,0.0375,0.00873,0.0734,0.525,120.625,365533,3,Spotify,Dreampop Classics,Public G
Beach House,7,Dive,0RBfGcrONMLwLysUhbtxJM,0.173,0.801,5,-6.635,1,0.0512,0.961,0.101,0.137,111.0,265373,4,Spotify,Dreampop Classics,Public G
This Mortal Coil,Blood (Remastered),You And Your Sister - Remastered,6y234mJkt0DEh39NxZ4uZ6,0.42,0.276,5,-16.211,1,0.0305,0.00192,0.292,0.505,208.589,194227,4,Spotify,Dreampop Classics,Public G
Broadcast,Maida Vale Sessions,Come On Let's Go,60unSmULyw8lqCI5CoP0fF,0.51,0.707,9,-8.003,0,0.0283,0.0141,0.105,0.336,113.456,203849,4,Spotify,Dreampop Classics,Public G
Cranes,Forever (Expanded Edition),Jewel,3Mp4lDIGyCBVWDSF6ALaEd,0.707,0.658,3,-13.442,0,0.0296,0.543,0.0908,0.955,117.73,185227,4,Spotify,Dreampop Classics,Public G
Mazzy Star,She Hangs Brightly,She Hangs Brightly,0PwKkV9wQCpbCxJmYEkcsd,0.239,0.471,9,-13.404,1,0.0333,0.148,0.118,0.501,106.999,384400,4,Spotify,Dreampop Classics,Public G
Pale Saints,The Comforts of Madness,Sight of You,7fectUUMiPjZijOJIJaN3S,0.459,0.465,7,-13.564,1,0.0388,0.259,0.0915,0.117,123.94,337600,4,Spotify,Dreampop Classics,Public G
Various Artists,The Crow Original Motion Picture Soundtrack,Time Baby III,5tujK4iuRbqaDQv94ZRH98,0.36,0.701,0,-6.347,1,0.0267,9.19e-06,0.134,0.725,172.043,231226,3,Spotify,Dreampop Classics,Public G
Delays,Faded Seaside Glamour,Nearer Than Heaven,1jVlXUiM48CQaQup6899a8,0.499,0.812,9,-5.194,1,0.0344,1.96e-06,0.215,0.592,111.843,208333,4,Spotify,Dreampop Classics,Public G
