artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Rupert Holmes,Partners In Crime,Escape (The Pina Colada Song),5IMtdHjJ1OtkxbGe4zfUxQ,0.836,0.509,0,-13.668,1,0.0548,4.1e-06,0.0436,0.949,138.714,276493,4,Spotify,Free & Easy,Public F
Looking Glass,Looking Glass,Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA,0.716,0.625,1,-11.369,0,0.0601,1.97e-05,0.134,0.826,125.276,186827,4,Spotify,Free & Easy,Public F
Gerry Rafferty,City to City,Right Down the Line,2Xb6wJYGi0QXwURw5WWvI5,0.783,0.322,0,-15.091,1,0.0343,0.00243,0.114,0.77,128.226,267773,4,Spotify,Free & Easy,Public F
Billy Joel,52nd Street,My Life,4ZoBC5MhSEzuknIgAkBaoT,0.741,0.647,2,-12.878,1,0.0427,0.00139,0.0555,0.804,131.097,284000,4,Spotify,Free & Easy,Public F
The Doobie Brothers,Minute by Minute,What a Fool Believes,2yBVeksU2EtrPJbTu4ZslK,0.758,0.378,8,-15.308,0,0.0449,0.0,0.049,0.985,120.736,223867,4,Spotify,Free & Easy,Public F
America,Homecoming,Ventura Highway,4IU1RL4BKvFyXtbTwaHAvW,0.673,0.581,2,-10.205,1,0.029,0.000206,0.063,0.818,130.771,211387,4,Spotify,Free & Easy,Public F
Eagles,Eagles (2013 Remaster),Peaceful Easy Feeling - 2013 Remaster,40h65HAR8COEoqkMwUUQHu,0.568,0.634,4,-12.336,1,0.0282,0.00281,0.252,0.866,142.686,257963,4,Spotify,Free & Easy,Public F
Jackson Browne,Jackson Browne (Saturate Before Using),Doctor My Eyes,3QcuZo6WLcFkqqLmDs0d95,0.48,0.626,5,-8.406,1,0.0294,5.7e-05,0.0857,0.542,75.63,199907,4,Spotify,Free & Easy,Public F
Peter Frampton,Frampton,Show Me The Way,6BD1X1PeV5UzYUdiVaD2yL,0.7,0.726,2,-7.717,1,0.0329,1.1e-06,0.0963,0.641,130.109,243267,4,Spotify,Free & Easy,Public F
Billy Joel,The Stranger (Legacy Edition),Movin' Out (Anthony's Song),16GUMo6u3D2qo9a19AkYct,0.664,0.88,2,-5.009,0,0.0326,1.63e-05,0.0591,0.895,133.898,210760,4,Spotify,Free & Easy,Public F
