artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Soda Stereo,Soda Stereo (Remastered),Trátame Suavemente - Remasterizado 2007,65DBZofI0b79kfHTcWWDuU,0.738,0.8,11,-3.366,0,0.0283,0.0543,0.595,0.532,122.858,200800,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Gustavo Cerati,Ahí Vamos,Crimen,3oqWr0jDWNXxWufNogGREp,0.537,0.502,4,-8.406,1,0.025,0.0709,0.199,0.288,80.511,232027,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Gustavo Cerati,Ahí Vamos,Adiós,1rh4kDY9T4fHVDum8Foi5k,0.495,0.596,2,-5.45,1,0.024,0.00316,0.114,0.284,94.119,233747,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Sueño Stereo (Remastered),Zoom - Remasterizado 2007,1djou52IdL1mVEE7gTauxo,0.693,0.823,4,-6.433,1,0.0292,0.185,0.0574,0.949,93.923,206307,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Sueño Stereo (Remastered),Ella Usó Mi Cabeza Como Un Revólver - Remasterizado 2007,5RzXSxR7BUhEtpqh77lMbR,0.374,0.759,2,-6.871,0,0.0261,0.0174,0.104,0.289,165.415,269760,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Comfort Y Musica Para Volar,Te Para 3 - MTV Unplugged,2kMVxFh1y5gow2hBtqGO4m,0.523,0.339,2,-9.913,1,0.0275,0.0111,0.709,0.117,115.7,247000,3,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Comfort Y Musica Para Volar,Un Misil En Mi Placard - MTV Unplugged,7IJC1qatyg2t8SZiwJRvID,0.502,0.782,11,-7.707,0,0.0243,0.00108,0.907,0.613,95.964,274587,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Comfort Y Musica Para Volar,Entre Canibales - MTV Unplugged,060aWWmC9CrLqbhzHQifQf,0.635,0.677,4,-7.149,0,0.0278,0.0154,0.946,0.536,110.927,294147,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Doble Vida (Remastered),Lo Que Sangra (La Cúpula) - Remasterizado 2007,1Ssg0m4YjM10XVTXlblIg0,0.533,0.892,0,-4.774,1,0.0388,0.00029,0.3,0.917,101.305,273933,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Doble Vida (Remastered),Corazón Delator - Remasterizado 2007,2zaZ81JI8KbYaL7210BB0U,0.565,0.632,4,-6.994,0,0.0274,0.221,0.397,0.355,85.317,312840,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Gustavo Cerati,Siempre Es Hoy,Tu Cicatriz En Mi,7gPVoEPs8iLkkq3DXPtAjj,0.674,0.69,3,-7.702,0,0.0529,0.496,0.316,0.504,95.591,257507,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Gustavo Cerati,Bocanada,Puente,6gwaa6ElIixNTvu6RwkMyo,0.444,0.471,10,-9.107,1,0.0322,0.00159,0.14,0.205,76.335,273800,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Soda Stereo,Signos (Remastered),Prófugos - Remasterizado 2007,1Tja3miBbbENpqIOAqGWXa,0.551,0.895,4,-4.267,0,0.0391,0.0402,0.299,0.359,127.221,317613,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Gustavo Cerati,Fuerza Natural,Deja Vu,6WgUNHiMwJazeG4kWPAH1m,0.491,0.862,5,-7.573,0,0.0365,0.00258,0.185,0.271,138.956,204920,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
Gustavo Cerati,Siempre Es Hoy,Cosas Imposibles,7be5IEj6GYti0jauRKODoG,0.887,0.675,9,-5.786,1,0.112,0.0229,0.107,0.883,119.988,305573,4,Marce Esliman,Gustavo Cerati,Marcelo Esliman
