artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,owner,playlist_name,user
Rudolf Buchbinder,Soirée de Vienne,"Liebeslied, S. 566 (After Schumann’s Widmung, Op. 25 No. 1)",7KijjTN8CKMBWOiAPwsWbp,0.354,0.102,8,-19.977,1,0.0416,0.923,0.112,0.0487,70.369,206893,4,Spotify,Classical New Releases,Public J
Paul Mealor,A Welsh Prayer,A Welsh Prayer,49jvzmLvrwTUEbVO0rlP0Q,0.166,0.0789,5,-23.813,1,0.0398,0.251,0.0935,0.0911,64.376,337396,4,Spotify,Classical New Releases,Public J
Alexis Ffrench,The First Noel,The First Noel,7vFgAMthJFP6jr9HTef2Y8,0.446,0.0818,2,-18.51,1,0.0493,0.937,0.0766,0.202,100.389,123502,4,Spotify,Classical New Releases,Public J
Johann Sebastian Bach,"J.S. Bach: Orgelbüchlein, BWV 599-644: Ich ruf' zu Dir, Herr Jesu Christ, BWV 639 (Arr. Abiton for Guitar)","Orgelbüchlein, BWV 599-644: Ich ruf zu dir, Herr Jesu Christ, BWV 639 (Arr. Abiton for Guitar)",3SokfTeWt84ZeUenQUPzAX,0.489,0.0141,2,-23.312,0,0.0453,0.898,0.109,0.272,127.461,194667,4,Spotify,Classical New Releases,Public J
Christian-Pierre La Marca,"Gluck: Orphée et Eurydice, Danse des ombres heureuses (Arr. for Cello & Orchestra by Christian-Pierre La Marca)","Gluck: Orphée et Eurydice, Danse des ombres heureuses - Arr. for Cello & Orchestra by Christian-Pierre La Marca",7s8FAGrvrbA43c2w7vLGjA,0.204,0.0518,1,-22.48,0,0.0455,0.864,0.105,0.0476,74.348,190680,4,Spotify,Classical New Releases,Public J
Johann Sebastian Bach,"J. S. Bach: Goldberg Variations, BWV 988","Bach, JS: Goldberg Variations, BWV 988: Variation I",51PVh4242l9nLrQ1ffb7hZ,0.532,0.355,7,-19.61,1,0.0447,0.935,0.174,0.966,105.2,115669,3,Spotify,Classical New Releases,Public J
Howard Blake,Walking In The Air,Walking In The Air,6A2pHUuVRjCxeR9DXPZNby,0.185,0.29,2,-17.276,0,0.0334,0.0398,0.473,0.0777,102.36,214527,4,Spotify,Classical New Releases,Public J
Paul Hindemith,"Hindemith: In einer Nacht, Op. 15: No. 2, Sehr langsam (Musical Moments)","In einer Nacht, Op. 15: No. 2, Sehr langsam - Musical Moments",0b0NXgRU5fX5U6dfjYsgKe,0.474,0.0248,1,-33.928,0,0.0612,0.908,0.0819,0.062,100.492,84053,3,Spotify,Classical New Releases,Public J
Shinya Kiyozuka,"ロンド・カプリチオーソ / Baby, God Bless You – transcripton ver. / This Midnight",ロンド・カプリチオーソ,1iueLj1uXJLEzFDMCYk7pX,0.358,0.342,9,-12.336,0,0.0422,0.915,0.149,0.219,107.859,188267,3,Spotify,Classical New Releases,Public J
Olivia Belli,Berceuse,Berceuse,04JrzZqZTMeY5gRY3IH7Pr,0.407,0.077,4,-29.131,1,0.0381,0.901,0.0806,0.157,83.185,184336,3,Spotify,Classical New Releases,Public J
César Franck,"Franck: Psyché, FWV 47: IV. Lento (Live)","Psyché, FWV 47: IV. Lento - Live",6smPxtwpg819i6jzSY2fov,0.0769,0.0498,4,-26.093,1,0.042,0.809,0.126,0.0372,77.454,329000,4,Spotify,Classical New Releases,Public J
Georges Bizet,L'Arlésienne Suite No. 2: IV. Farandole,L'Arlésienne Suite No. 2: IV. Farandole,4BUFFCwIF7y4qAATffK3I0,0.469,0.576,7,-8.825,1,0.0421,0.959,0.0983,0.695,92.291,187625,4,Spotify,Classical New Releases,Public J
Robert Lopez,"Remember Me (From ""Coco"")","Remember Me (From ""Coco"")",1mYInNZrN79Zc4sJCzpQq8,0.193,0.101,7,-20.063,1,0.0572,0.00109,0.0934,0.0409,66.014,192625,3,Spotify,Classical New Releases,Public J
Pyotr Ilyich Tchaikovsky,"Dance of the Flutes Variation (From The Nutcracker, Op.71, Arr. for Piano by Svetoslav Karparov)","Dance of the Flutes Variation (From The Nutcracker, Op.71, Arr. for Piano by Svetoslav Karparov)",229F4tBsidbHUnjgTmeSkY,0.39,0.28,2,-21.201,1,0.0378,0.923,0.127,0.742,77.373,90800,4,Spotify,Classical New Releases,Public J
